epoch,vf-min,discriminator_reward-min,gmm-log-sigs-mean,gmm-log-sigs-max,gmm-log-sigs-min,gmm-mus-min,log_p_z-max,gmm-mus-std,log_p_z-avg,discriminator-loss,qf-min,time-train,time-eval,qf-max,z-entropy,vf-std,best_single_option_policy/episode-length-avg,log_p_z-min,discriminator_reward-max,gmm-log-w-max,pool-size,gmm-mus-max,max-path-return,best_single_option_policy/return-max,qf-avg,gmm-log-w-mean,vf-max,best_single_option_policy/return-average,last-path-return,best_single_option_policy/episode-length-max,discriminator_reward-avg,vf-loss,time-sample,gmm-log-sigs-std,best_single_option_policy/return-min,qf-std,policy-reg-loss,best_single_option_policy/episode-length-min,bellman-error,best_single_option_policy/episode-length-std,log_p_z-std,time-total,kl-surrogate-loss,best_single_option_policy/return-std,vf-avg,gmm-log-w-min,path-length,episodes,gmm-log-w-std,gmm-mus-mean,discriminator_reward-std
225,689.4467,-8.017353,-0.044810835,0.4922588,-0.60467005,-0.0038314126,-3.911973,0.0022997132,-3.9119723,3.738822,682.78534,6.91626080032438,1.5561739150434732,683.55176,3.9120230054281455,0.19404113,1000.0,-3.911973,-2.6788127,1.0708042,226000,0.0044180183,-30.50278219038332,-0.0006654456642642971,683.1865,0.09608028,690.57635,-0.0006654456642642971,-32.428422060783156,1000,-3.738822,0.036334086,0.8106766156852245,0.40493494,-0.0006654456642642971,0.16566762,8.299327e-05,1000,0.008191097,0.0,7.1525574e-07,10175.413197261281,0.24705458,0.0,689.96234,-1.4895458,1000.0,226,0.948984,0.0008835057,0.57106364
226,689.7922,-5.189417,-0.044748116,0.49137092,-0.60097986,-0.004770569,-3.911973,0.0018465132,-3.9119723,3.7195385,682.22217,6.243292635306716,1.463884892873466,683.4968,3.9120230054281455,0.27909413,1000.0,-3.911973,-2.2555068,1.0559515,227000,0.0020722467,-30.50278219038332,-0.00014063098261232198,682.8623,0.095794834,691.85944,-0.00014063098261232198,-34.296306179136614,1000,-3.7195387,0.26300627,0.7138842307031155,0.40438893,-0.00014063098261232198,0.2716889,8.276859e-05,1000,0.06428847,0.0,7.1525574e-07,10183.528006196022,-0.7350205,0.0,690.35925,-1.4622405,1000.0,227,0.9358506,-0.0009769986,0.50541914
227,689.68335,-5.139162,-0.045945223,0.48599273,-0.601372,-0.013943806,-3.911973,0.0054450314,-3.9119723,3.7073026,682.56476,6.636626039631665,1.158172625117004,683.706,3.9120230054281455,0.15946482,1000.0,-3.911973,-2.6793978,1.0576712,228000,0.0031605233,-30.50278219038332,-0.005426055613418513,683.08374,0.0947999,690.61835,-0.005426055613418513,-33.929195091753925,1000,-3.7073028,0.022943914,0.776959496550262,0.40254217,-0.005426055613418513,0.19092727,8.2093946e-05,1000,0.005367581,0.0,7.1525574e-07,10192.529043192975,-0.077433966,0.0,690.07117,-1.4704881,1000.0,228,0.93727225,-0.0026306356,0.513969
228,689.3124,-7.1134233,-0.042482786,0.5085976,-0.6096738,-0.0126476865,-3.911973,0.0055070072,-3.9119723,3.7762856,682.328,6.728969206102192,1.596932802349329,683.5543,3.9120230054281455,0.22702901,1000.0,-3.911973,-2.6256132,1.1012385,229000,0.004571448,-30.50278219038332,-0.010061364030173436,683.0768,0.09773232,690.6828,-0.010061364030173436,-34.51193624642005,1000,-3.7762861,0.042054586,0.7876006914302707,0.41329518,-0.010061364030173436,0.18999404,8.6324886e-05,1000,0.010473685,0.0,7.1525574e-07,10201.661852477118,-0.1076033,0.0,690.1127,-1.5290357,1000.0,229,0.9758923,-0.0013427194,0.5654003
229,689.181,-5.1880264,-0.042281408,0.49862057,-0.60313743,-0.00040347897,-3.911973,0.0016386529,-3.9119723,3.7848337,682.594,6.752110722474754,1.6170842153951526,683.8634,3.9120230054281455,0.3400103,1000.0,-3.911973,-2.128158,1.0895878,230000,0.0061686,-30.50278219038332,-0.001570000561633833,683.11945,0.0961428,691.1626,-0.001570000561633833,-33.03583439025689,1000,-3.7848337,0.1295425,0.7965848222374916,0.40888566,-0.001570000561633833,0.25751948,8.4491614e-05,1000,0.030742964,0.0,7.1525574e-07,10210.675517316908,-0.015885836,0.0,690.053,-1.5273848,1000.0,230,0.9763041,0.0023344355,0.5349674
230,689.656,-5.7098017,-0.04421344,0.49181497,-0.6018307,-0.0033648275,-3.911973,0.00083069986,-3.9119723,3.7639751,682.66223,7.1317941108718514,1.4682485042139888,683.64984,3.9120230054281455,0.16930826,1000.0,-3.911973,-1.5887604,1.0740509,231000,0.0025271333,-30.50278219038332,-5.25526129521836e-05,683.0918,0.09551431,690.565,-5.25526129521836e-05,-35.82884835796267,1000,-3.763975,0.03540995,0.841971174813807,0.40595782,-5.25526129521836e-05,0.18673362,8.3378756e-05,1000,0.008259457,0.0,7.1525574e-07,10656.881130019203,-0.1485343,0.0,690.1416,-1.495188,1000.0,231,0.9566444,-0.00036755326,0.5849922
231,689.3967,-5.465918,-0.04562422,0.48744553,-0.6020272,-0.0023620396,-3.911973,0.00077127694,-3.9119723,3.7678778,682.5161,6.816519794054329,438.2260945364833,683.60736,3.9120230054281455,0.18261763,1000.0,-3.911973,-2.7691326,1.0552863,232000,0.0040023085,-30.50278219038332,-0.00024367738050727898,683.09644,0.09448199,690.6877,-0.00024367738050727898,-33.44020059369675,1000,-3.7678776,0.01558688,0.7880455385893583,0.4042479,-0.00024367738050727898,0.16646399,8.27497e-05,1000,0.004281203,0.0,7.1525574e-07,10665.974916579202,-0.08358155,0.0,690.0777,-1.4662098,1000.0,232,0.937242,0.00088136,0.4927254
232,674.72284,-5.280259,-0.045744356,0.49414915,-0.6073396,-0.0014968535,-3.911973,0.00059027236,-3.9119723,3.7670155,667.8876,6.732488858513534,1.5049360450357199,683.8982,3.9120230054281455,1.8856457,1000.0,-3.911973,-2.6422193,1.074831,233000,0.002271014,-30.50278219038332,-1.592187237235976e-05,682.9563,0.09455353,690.662,-1.592187237235976e-05,-33.098892908508645,1000,-3.7670155,0.02947107,0.7923756614327431,0.4061086,-1.592187237235976e-05,1.8983966,8.350862e-05,1000,0.0076923966,0.0,7.1525574e-07,10674.90477513615,0.19985133,0.0,689.7178,-1.4928584,1000.0,233,0.94468325,0.00028047553,0.50747985
233,675.7777,-7.4960175,-0.04602886,0.4866592,-0.5982083,-0.0081387395,-3.911973,0.0049516233,-3.9119723,3.7431743,669.63904,6.282593726180494,1.4081724919378757,683.77374,3.9120230054281455,2.1485417,1000.0,-3.911973,-2.7225804,1.0410513,234000,0.0069069923,-30.50278219038332,-0.0050128350270739475,682.9413,0.094265014,690.504,-0.0050128350270739475,-32.038721105135636,1000,-3.743174,0.072028786,0.7241795537993312,0.40165952,-0.0050128350270739475,2.0488567,8.173688e-05,1000,0.021873696,0.0,7.1525574e-07,10683.44266967848,0.29849893,0.0,689.61365,-1.4248087,1000.0,234,0.913823,-0.000569912,0.5692317
234,677.33356,-5.3593855,-0.045660257,0.49755767,-0.6105315,-0.002689811,-3.911973,0.0011369175,-3.9119723,3.8018305,670.79095,6.31315690651536,1.5356292622163892,683.59705,3.9120230054281455,1.1387337,1000.0,-3.911973,-2.9940069,1.0660181,235000,0.0016255993,-30.50278219038332,-0.00023526964409548162,683.0012,0.095413715,690.7425,-0.00023526964409548162,-32.560952516513744,1000,-3.8018305,0.042837635,0.7305499734356999,0.40815276,-0.00023526964409548162,1.1031581,8.433743e-05,1000,0.011960589,0.0,7.1525574e-07,10691.559159366414,0.07521639,0.0,689.90784,-1.464237,1000.0,235,0.9332605,-0.000119637436,0.45037284
235,678.56366,-7.108061,-0.04711001,0.48609686,-0.60333943,-0.007099935,-3.911973,0.0033753244,-3.9119723,3.705988,671.94745,6.79507779981941,1.0654168538749218,684.0035,3.9120230054281455,1.0250463,1000.0,-3.911973,-2.6879735,1.0464448,236000,0.0034842957,-30.50278219038332,-0.0038998004615820045,683.17883,0.09367983,690.3901,-0.0038998004615820045,-32.195406628286264,1000,-3.705988,0.07690899,0.8027846291661263,0.4029124,-0.0038998004615820045,1.0185773,8.228497e-05,1000,0.019545712,0.0,7.1525574e-07,10700.65527708456,0.38811755,0.0,689.8425,-1.4387205,1000.0,236,0.91941494,-0.0008858985,0.57164603
236,679.87164,-5.499355,-0.04904086,0.4777497,-0.6005416,-0.0033545843,-3.911973,0.0011045334,-3.9119723,3.7064228,672.41974,6.842698749154806,1.5042152218520641,683.7128,3.9120230054281455,0.907081,1000.0,-3.911973,-2.038344,1.0247343,237000,0.0014531594,-30.50278219038332,-9.02729909729061e-05,683.0527,0.092321575,690.60944,-9.02729909729061e-05,-32.67852944687656,1000,-3.7064228,0.003957196,0.7925416426733136,0.39945516,-9.02729909729061e-05,0.95369774,8.0985476e-05,1000,0.0011705911,0.0,7.1525574e-07,10709.64091889374,0.0340885,0.0,689.96405,-1.4106746,1000.0,237,0.9036672,-0.0005201008,0.5288384
237,681.259,-5.25805,-0.048095934,0.47863507,-0.59795547,-0.0020050285,-3.911973,0.0012814208,-3.9119723,3.7638845,674.0339,6.739009165205061,1.3615863025188446,683.3617,3.9120230054281455,0.79906124,1000.0,-3.911973,-2.78658,1.0318574,238000,0.003937788,-30.50278219038332,-0.00014741190623510648,682.9745,0.09228628,690.7829,-0.00014741190623510648,-32.699607109586886,1000,-3.7638848,0.030288272,0.7789207948371768,0.39933074,-0.00014741190623510648,0.8061394,8.088998e-05,1000,0.008367359,0.0,7.1525574e-07,10718.594075059518,-0.12641834,0.0,690.0119,-1.4194686,1000.0,238,0.90831316,0.0003002043,0.4550107
238,689.69116,-4.879015,-0.0448967,0.4953142,-0.60615766,-0.0020328625,-3.911973,0.001005976,-3.9119723,3.6911964,681.2416,6.458056667819619,1.428674208931625,683.6202,3.9120230054281455,0.42142907,1000.0,-3.911973,-1.1153097,1.0797464,239000,0.0033355576,-30.50278219038332,-0.00020255243194213792,682.9451,0.094561875,692.6732,-0.00020255243194213792,-32.46612420613722,1000,-3.6911964,0.29060596,0.7447001487016678,0.4088989,-0.00020255243194213792,0.3328055,8.460776e-05,1000,0.066325724,0.0,7.1525574e-07,10727.049301149324,-0.61275154,0.0,690.2647,-1.5027367,1000.0,239,0.9601611,0.00060297264,0.5540009
239,682.56,-4.9115477,-0.04528238,0.4936537,-0.60615623,-0.0027683617,-3.911973,0.002149797,-3.9119723,3.725367,675.8047,6.634445942938328,1.269920703023672,683.64136,3.9120230054281455,0.6988521,1000.0,-3.911973,-2.6466773,1.0838875,240000,0.006380867,-30.50278219038332,-0.0021802671482085145,683.02045,0.094365634,690.652,-0.0021802671482085145,-33.829384023320884,1000,-3.725367,0.021905053,0.7662729248404503,0.40789935,-0.0021802671482085145,0.681135,8.4219115e-05,1000,0.0060107606,0.0,7.1525574e-07,10735.97332829237,-0.042989932,0.0,689.98816,-1.5107667,1000.0,240,0.96449935,0.0011137556,0.40556788
240,683.45685,-5.1216183,-0.045124795,0.49512923,-0.6075222,-0.00367396,-3.911973,0.0031488258,-3.9119723,3.7963245,675.8156,6.725015207193792,1.510406625457108,684.13715,3.9120230054281455,1.0154796,1000.0,-3.911973,-2.6334038,1.0752926,241000,0.0063346075,-30.50278219038332,-0.0008478389594419156,682.8336,0.094718695,690.9431,-0.0008478389594419156,-33.43034788733878,1000,-3.7963247,0.13838279,0.7809574753046036,0.40818092,-0.0008478389594419156,1.084628,8.433031e-05,1000,0.032246523,0.0,7.1525574e-07,11197.549451287836,-0.4530431,0.0,690.075,-1.4864843,1000.0,241,0.9511295,0.0016526312,0.48086515
241,684.2529,-5.591688,-0.046051465,0.49090374,-0.60620487,-0.003623437,-3.911973,0.0014833132,-3.9119723,3.7286928,677.11273,6.850597522221506,454.0720344632864,683.72925,3.9120230054281455,0.5384477,1000.0,-3.911973,-2.4700818,1.0632244,242000,0.0040910607,-30.50278219038332,-0.00032364714448753775,683.0797,0.093059435,690.6366,-0.00032364714448753775,-32.054762847773176,1000,-3.728693,0.0116912,0.7927201585844159,0.40639535,-0.00032364714448753775,0.55060685,8.3640116e-05,1000,0.003102466,0.0,7.1525574e-07,11206.545818109997,0.031299256,0.0,689.9988,-1.4835532,1000.0,242,0.9464217,-0.00028749695,0.5067948
242,684.0708,-5.9093766,-0.04747399,0.4850405,-0.60277474,-0.0058824215,-3.911973,0.0021548723,-3.9119723,3.7669272,677.6233,6.867600653320551,1.3690156005322933,683.4937,3.9120230054281455,0.5560877,1000.0,-3.911973,-2.8206437,1.0474942,243000,0.003078409,-30.50278219038332,-0.0013916870964656878,683.0667,0.09253244,690.5615,-0.0013916870964656878,-32.8990300502807,1000,-3.7669272,0.0042750603,0.799948051571846,0.4027645,-0.0013916870964656878,0.51453817,8.223909e-05,1000,0.0013978789,0.0,7.1525574e-07,11215.939807225019,0.02147369,0.0,689.98236,-1.4490197,1000.0,243,0.92492706,-0.00068175513,0.5332986
243,684.599,-5.6194973,-0.0477624,0.48540458,-0.6041479,-0.0042759962,-3.911973,0.000933702,-3.9119723,3.7490044,677.4756,6.627264502458274,1.7291712472215295,683.5972,3.9120230054281455,0.9062454,1000.0,-3.911973,-2.422031,1.0323457,244000,0.0023240088,-30.50278219038332,-0.00019950364607481676,683.09216,0.09133223,690.5787,-0.00019950364607481676,-32.56919318607111,1000,-3.7490048,0.079446755,0.7795197274535894,0.40105143,-0.00019950364607481676,0.982376,8.156237e-05,1000,0.019657925,0.0,7.1525574e-07,11224.582745975815,0.33674854,0.0,689.7651,-1.4251146,1000.0,244,0.9094751,-0.0006196778,0.51912004
244,684.9842,-6.0601096,-0.04628942,0.49359328,-0.6059011,-0.016521428,-3.911973,0.007048712,-3.9119723,3.7597797,678.38293,6.081278858706355,1.2313671186566353,683.86536,3.9120230054281455,0.44304216,1000.0,-3.911973,-2.6534898,1.0304978,245000,0.0031970362,-30.50278219038332,-0.021141544064902006,683.31055,0.09250318,690.19214,-0.021141544064902006,-32.59615100121087,1000,-3.7597795,0.15086038,0.7301395265385509,0.40677062,-0.021141544064902006,0.4930826,8.383224e-05,1000,0.037808195,0.0,7.1525574e-07,11232.653606203385,0.68948615,0.0,689.7418,-1.4216518,1000.0,245,0.9122537,-0.003114847,0.50224304
245,685.6225,-5.0996475,-0.04703368,0.48594618,-0.60148436,-0.00021763463,-3.911973,0.00063259323,-3.9119723,3.7720196,678.7288,5.766217856667936,1.2605117596685886,683.64703,3.9120230054281455,0.4058538,1000.0,-3.911973,-2.1774273,1.0220879,246000,0.0046616737,-30.50278219038332,-2.6661504368519217e-05,683.1505,0.09141614,690.402,-2.6661504368519217e-05,-34.62824139258013,1000,-3.7720194,0.031173915,0.6843082820996642,0.40198004,-2.6661504368519217e-05,0.4311622,8.190085e-05,1000,0.0068319472,0.0,7.1525574e-07,11240.338949841447,0.23229465,0.0,689.88806,-1.4063257,1000.0,246,0.8998826,0.001108625,0.52724403
246,685.68616,-5.058784,-0.050533824,0.4734911,-0.5991469,-0.0067511094,-3.911973,0.0025838446,-3.9119723,3.714244,678.9576,5.9199783857911825,1.2455376740545034,683.6541,3.9120230054281455,0.54643136,1000.0,-3.911973,-1.0004026,1.0040014,247000,0.0045341505,-30.50278219038332,-0.0025044154152517708,683.1295,0.089511365,690.53467,-0.0025044154152517708,-31.85501082903145,1000,-3.714244,0.014692843,0.6815673029050231,0.39747304,-0.0025044154152517708,0.53551036,8.027268e-05,1000,0.003820758,0.0,7.1525574e-07,11248.467936600558,0.17057604,0.0,689.9247,-1.3843226,1000.0,247,0.8876463,-0.00044890872,0.5586104
247,686.35986,-6.0411844,-0.050203886,0.48081046,-0.60594285,-0.0032944125,-3.911973,0.0006272611,-3.9119723,3.7391624,679.74115,6.585960081778467,1.5248593091964722,683.6623,3.9120230054281455,0.51978064,1000.0,-3.911973,-2.8423107,1.0108542,248000,0.001540952,-30.50278219038332,-0.00017538625502879767,683.0945,0.09037037,690.41223,-0.00017538625502879767,-34.538680588310065,1000,-3.7391624,0.06344688,0.7644704962149262,0.40210626,-0.00017538625502879767,0.46764106,8.210538e-05,1000,0.012769531,0.0,7.1525574e-07,11257.388005206361,0.13038096,0.0,689.9263,-1.3917811,1000.0,248,0.8928993,-0.0007198058,0.4933453
248,687.133,-4.8963766,-0.05171922,0.47380617,-0.60162735,-0.0059704334,-3.911973,0.0019376165,-3.9119723,3.7644973,679.8802,6.3589753434062,1.5804118821397424,683.9797,3.9120230054281455,0.35475713,1000.0,-3.911973,-2.2124686,1.0003487,249000,0.0009083925,-30.50278219038332,-6.48190461291165e-05,682.9929,0.0894652,690.62537,-6.48190461291165e-05,-32.53922160498631,1000,-3.764497,0.10437607,0.737760690972209,0.39825323,-6.48190461291165e-05,0.36065048,8.064423e-05,1000,0.023208821,0.0,7.1525574e-07,11265.602150588296,-0.27144527,0.0,690.1586,-1.3717939,1000.0,249,0.88156325,-0.002053368,0.51487356
249,686.9583,-6.0744796,-0.050926484,0.47418782,-0.59902954,-0.0048890985,-3.911973,0.0015633021,-3.9119723,3.802597,680.1196,7.2460115710273385,1.112979150377214,683.6265,3.9120230054281455,0.31691188,1000.0,-3.911973,-2.418856,0.9955785,250000,0.0027959496,-30.50278219038332,-0.0009562931254286867,683.09314,0.088349566,690.4607,-0.0009562931254286867,-33.00296774209528,1000,-3.802597,0.012596939,0.8492119535803795,0.39719063,-0.0009562931254286867,0.31292972,8.017836e-05,1000,0.0027610376,0.0,7.1525574e-07,11275.196201416664,0.00546146,0.0,690.022,-1.3715261,1000.0,250,0.8797732,-0.0006237129,0.5126472
250,687.51764,-4.9049506,-0.051633358,0.46918964,-0.59719634,-0.0025567822,-3.911973,0.0005690846,-3.9119723,3.7323384,680.50745,6.330992729403079,1.509255824610591,683.5898,3.9120230054281455,0.28878385,1000.0,-3.911973,-2.4165325,0.98906505,251000,0.0022930058,-30.50278219038332,-2.059631466835299e-05,683.0703,0.08754603,690.7572,-2.059631466835299e-05,-32.26149891034887,1000,-3.7323384,0.016847355,0.7263852944597602,0.39463815,-2.059631466835299e-05,0.26663157,7.9202786e-05,1000,0.0049312194,0.0,7.1525574e-07,11773.323810686357,-0.016425762,0.0,690.0134,-1.362678,1000.0,251,0.87483364,-0.00017966646,0.47078145
251,688.58984,-5.439993,-0.049551524,0.481314,-0.60199666,-0.014686489,-3.911973,0.0059322305,-3.9119723,3.7595472,682.51996,6.788737803697586,491.0663555813953,683.4898,3.9120230054281455,0.26412573,1000.0,-3.911973,-2.3751879,1.0079321,252000,0.0031486268,-30.50278219038332,-0.001774231921146452,683.0833,0.08862679,690.5087,-0.001774231921146452,-35.03095990273339,1000,-3.759547,0.047815852,0.7890228321775794,0.4004078,-0.001774231921146452,0.1744373,8.141177e-05,1000,0.012320373,0.0,7.1525574e-07,11782.43612604402,0.0013659075,0.0,690.005,-1.3903532,1000.0,252,0.8917136,-0.0025769388,0.5050449
252,687.508,-5.3007708,-0.049316134,0.47801903,-0.599934,-0.005341435,-3.911973,0.0016516551,-3.9119723,3.7918458,680.4781,6.720912097021937,1.549164385534823,683.5933,3.9120230054281455,0.35044605,1000.0,-3.911973,-2.763333,1.0087413,253000,0.0031321254,-30.50278219038332,-0.0001976120969004569,683.0624,0.08762434,690.6046,-0.0001976120969004569,-32.14275866942746,1000,-3.7918456,0.008541798,0.7881045052781701,0.3992663,-0.0001976120969004569,0.35378364,8.092467e-05,1000,0.0020064684,0.0,7.1525574e-07,11791.491983060725,-0.00962643,0.0,689.9983,-1.4071313,1000.0,253,0.9001407,-0.00096309325,0.54431826
253,688.15533,-5.084206,-0.043049287,0.50694424,-0.60871243,-0.0007828206,-3.911973,0.0030703656,-3.9119723,3.6745596,681.8179,6.9031525971367955,1.5393090229481459,683.93304,3.9120230054281455,0.2953605,1000.0,-3.911973,-2.733135,1.0655679,254000,0.012679687,-30.50278219038332,-5.8910624156283126e-05,683.30505,0.09304747,690.58875,-5.8910624156283126e-05,-33.67006694875033,1000,-3.6745598,0.15803762,0.8182279877364635,0.41170833,-5.8910624156283126e-05,0.27857995,8.568836e-05,1000,0.039513756,0.0,7.1525574e-07,11800.42615959607,0.42427194,0.0,689.87646,-1.5072546,1000.0,254,0.9586554,0.003220665,0.46871835
254,688.4416,-5.190197,-0.046048403,0.4928437,-0.60578114,-0.012280481,-3.911973,0.003621164,-3.9119723,3.7618096,681.7038,6.409804352559149,1.2102522049099207,684.14465,3.9120230054281455,0.37124467,1000.0,-3.911973,-2.3253276,1.0500021,255000,0.0012817571,-30.50278219038332,-0.007370488654956375,683.2671,0.09113814,690.6141,-0.007370488654956375,-32.79657355528031,1000,-3.7618093,0.21434341,0.7438319530338049,0.406797,-0.007370488654956375,0.3420295,8.381424e-05,1000,0.054941807,0.0,7.1525574e-07,11809.083459185436,0.33034736,0.0,689.8787,-1.4903035,1000.0,255,0.94580364,-0.003325146,0.5229409
255,688.5456,-5.334752,-0.045260258,0.49202853,-0.60286826,-0.004242503,-3.911973,0.002429151,-3.9119723,3.785829,681.7947,6.997817703522742,1.5114600956439972,684.7815,3.9120230054281455,0.27769682,1000.0,-3.911973,-2.6658547,1.0479672,256000,0.0052953707,-30.50278219038332,-0.0010498339938180834,683.11664,0.09157973,690.54346,-0.0010498339938180834,-32.98680879887359,1000,-3.7858295,0.05423088,0.8222613483667374,0.40547696,-0.0010498339938180834,0.2907169,8.3233135e-05,1000,0.01623848,0.0,7.1525574e-07,11818.516322813928,0.07206135,0.0,689.9767,-1.4749513,1000.0,256,0.9396366,-0.0004972699,0.50497484
256,688.98,-4.802604,-0.046553034,0.4901818,-0.60187036,-0.0049539413,-3.911973,0.0016147032,-3.9119723,3.766541,682.5659,6.769195007160306,1.6241905996575952,683.79156,3.9120230054281455,0.25127414,1000.0,-3.911973,-2.4937592,1.0408059,257000,0.0030951318,-30.50278219038332,-0.0007528181176077451,683.1466,0.09133029,690.813,-0.0007528181176077451,-33.8214774690431,1000,-3.766541,0.092184685,0.7864660425111651,0.4041966,-0.0007528181176077451,0.232527,8.277354e-05,1000,0.023015495,0.0,7.1525574e-07,11827.509357925504,0.17622599,0.0,689.9536,-1.4576656,1000.0,257,0.9300139,-0.001560211,0.49211594
257,688.7326,-5.2180314,-0.04593008,0.48975265,-0.60008013,-0.0057871277,-3.911973,0.0021724363,-3.9119723,3.6333292,682.07623,6.402684939093888,1.4365033274516463,684.012,3.9120230054281455,0.19953346,1000.0,-3.911973,-1.9698457,1.0548147,258000,0.0022266419,-30.50278219038332,-0.0013880877804766096,683.23517,0.091134794,690.244,-0.0013880877804766096,-33.004612090021716,1000,-3.6333294,0.057559315,0.7300450149923563,0.40395606,-0.0013880877804766096,0.2075815,8.264742e-05,1000,0.01531311,0.0,7.1525574e-07,11836.014946780168,0.3228324,0.0,689.9087,-1.484111,1000.0,258,0.9451098,-0.00034117547,0.5243266
258,688.2494,-5.4529233,-0.046083212,0.49021488,-0.6033819,-0.002106424,-3.911973,0.00083596533,-3.9119723,3.7327285,681.5708,6.620557026937604,1.383134343661368,683.75696,3.9120230054281455,0.2230938,1000.0,-3.911973,-2.385827,1.0533681,259000,0.00408277,-30.50278219038332,-4.362526516459298e-05,683.1587,0.091172256,690.27734,-4.362526516459298e-05,-33.52487499599867,1000,-3.7327287,0.018351585,0.7736239768564701,0.4039442,-4.362526516459298e-05,0.21373908,8.2647646e-05,1000,0.004296435,0.0,7.1525574e-07,11844.883986784145,0.16684997,0.0,689.9335,-1.4708186,1000.0,259,0.93508154,0.00021291242,0.48553842
