best_single_option_policy/episode-length-avg,time-eval,gmm-log-w-mean,epoch,vf-std,discriminator_reward-std,last-path-return,best_single_option_policy/return-std,gmm-log-w-min,vf-avg,gmm-log-sigs-min,discriminator_reward-min,vf-max,best_single_option_policy/return-average,time-total,gmm-log-w-max,discriminator-loss,log_p_z-avg,best_single_option_policy/episode-length-min,kl-surrogate-loss,gmm-log-w-std,gmm-mus-mean,gmm-log-sigs-mean,log_p_z-min,qf-avg,vf-loss,pool-size,qf-min,best_single_option_policy/episode-length-std,best_single_option_policy/return-max,vf-min,policy-reg-loss,gmm-log-sigs-std,time-sample,time-train,episodes,gmm-mus-max,gmm-log-sigs-max,gmm-mus-min,qf-std,log_p_z-max,z-entropy,best_single_option_policy/episode-length-max,log_p_z-std,gmm-mus-std,max-path-return,path-length,discriminator_reward-max,qf-max,bellman-error,discriminator_reward-avg,best_single_option_policy/return-min
1000.0,2.1320904241874814,0.4622252,3019,1.749415,0.0069739446,-10.143433477909404,0.0,-2.27161,401.90643,-0.9959327,3.8603282,408.9632,47.44882650499855,207029.292665435,4.137728,0.0015042613,-3.9119723,1000,0.16814329,0.6590575,-0.0059468634,-0.33651918,-3.911973,401.85352,0.029754885,1000000,395.43542,0.0,47.44882650499855,395.88388,0.00025217328,0.31023255,1.130324044264853,7.528524639084935,3020,1.9040165,0.69970715,-1.8387511,1.8094347,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.54297495,143.1598178728137,1000.0,3.911973,408.20972,0.020748552,3.9104686,47.44882650499855
1000.0,1.7018243037164211,0.4678268,3020,2.158769,0.085074134,-10.637989872067823,0.0,-3.5203848,401.6789,-1.4652531,2.9619057,406.21188,43.0114994302497,207608.84879976418,3.4420044,0.010159398,-3.9119723,1000,-0.27378458,0.6662394,-0.04588308,-0.3372382,-3.911973,401.42828,0.039245866,1000000,393.2784,0.0,43.0114994302497,395.08212,0.00027145294,0.31749755,1.1473800232633948,7.5600823583081365,3021,1.9130203,0.64910936,-3.1523538,2.182047,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5711974,143.1598178728137,1000.0,3.911973,405.9681,0.03551261,3.9018133,43.0114994302497
1000.0,570.8691181475297,0.45727915,3021,2.123892,0.091075495,26.37822329518475,0.0,-2.042549,401.92963,-1.0810308,2.919468,406.66623,35.17928027849827,207619.42549294606,2.7610643,0.013840975,-3.9119723,1000,-1.0371363,0.6198028,-0.0039970493,-0.33496803,-3.911973,401.39243,0.37599447,1000000,383.46378,0.0,35.17928027849827,386.95767,0.00025222645,0.31267238,1.1036862023174763,7.5398715659976006,3022,2.615831,0.4211492,-3.6975942,2.4765053,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5426502,143.1598178728137,1000.0,3.911973,406.9928,0.11208644,3.8981316,35.17928027849827
1000.0,1.9666198240593076,0.46302068,3022,1.4344538,0.04416513,-4.092662111535005,0.0,-2.51756,402.05884,-0.9848876,3.4102302,406.5907,31.310090848147816,207629.8461116776,2.6577494,0.004237994,-3.9119723,1000,0.031028882,0.6224797,0.021259788,-0.33220658,-3.911973,401.9572,0.042295825,1000000,395.83804,0.0,31.310090848147816,396.27054,0.00022961684,0.30936256,1.1114456271752715,7.552292535081506,3023,1.5108026,0.6014059,-1.6498842,1.5011195,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.50270784,143.1598178728137,1000.0,3.911973,406.10416,0.018875046,3.9077349,31.310090848147816
1000.0,1.7864450253546238,0.47278655,3023,1.8883986,0.048099235,-4.010654993275707,0.0,-2.897499,402.08676,-1.2457204,3.3988645,406.05548,32.63255000262959,207640.28005449846,3.6542547,0.0058881235,-3.9119723,1000,-0.7186489,0.60210496,-0.04486708,-0.33980286,-3.911973,401.63037,0.08214028,1000000,391.32828,0.0,32.63255000262959,392.00452,0.0002450058,0.31824484,1.1500039035454392,7.6547863855957985,3024,2.050972,0.50639546,-2.6701822,1.8453856,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5208193,143.1598178728137,1000.0,3.911973,405.42075,0.017890053,3.9060845,32.63255000262959
1000.0,1.6488554561510682,0.49878025,3024,2.7592301,0.32075268,-5.4461975086118715,0.0,-3.4512768,401.51083,-1.2467157,0.2682531,405.20715,44.10407215987828,207650.7883257065,3.2157445,0.030380985,-3.9119723,1000,0.0024115387,0.68843377,-0.01977529,-0.3352362,-3.911973,401.39685,0.036048114,1000000,375.7741,0.0,44.10407215987828,376.4153,0.00026426645,0.31768787,1.1225877180695534,7.58777910284698,3025,2.6433177,0.6084786,-2.6350174,2.8086762,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.56109977,143.1598178728137,1000.0,3.911973,405.31784,0.018779343,3.8815918,44.10407215987828
1000.0,1.8316386453807354,0.51832294,3025,2.2673187,0.33339015,24.2051938646097,0.0,-5.4384193,401.08008,-1.0294936,0.33774948,405.96466,40.74131193877218,207660.84566618036,2.9433138,0.047320664,-3.9119723,1000,0.8804624,0.63739264,-0.06666833,-0.3447662,-3.911973,401.35104,0.12226948,1000000,386.47873,0.0,40.74131193877218,389.0741,0.00027151767,0.31308755,1.1212118538096547,7.363330932334065,3026,1.9432828,0.6931447,-1.9016953,2.3901463,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5671888,143.1598178728137,1000.0,3.911973,406.91306,0.070817396,3.8646522,40.74131193877218
1000.0,1.5936205964535475,0.5046649,3026,1.9615871,0.27397457,11.721483752319978,0.0,-5.160613,401.81335,-1.1050016,1.473639,405.63852,37.166529896102105,207671.11645194702,3.4624436,0.047093324,-3.9119723,1000,-0.27405745,0.70819736,-0.017372858,-0.3332548,-3.911973,401.57205,0.03810378,1000000,393.25375,0.0,37.166529896102105,393.70834,0.00026569067,0.3098998,1.1192791406065226,7.395086907781661,3027,2.4219491,0.48974565,-2.3499796,1.9703739,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5691949,143.1598178728137,1000.0,3.911973,405.63284,0.057699736,3.8648794,37.166529896102105
1000.0,1.7778760427609086,0.49154225,3027,3.1765845,0.44405055,-2.403940185554455,0.0,-5.460623,401.12836,-1.8555926,0.49412322,406.29147,38.69325899200516,207681.42251831386,3.8438344,0.08045736,-3.9119723,1000,0.6341381,0.7765038,-0.045860246,-0.3402471,-3.911973,401.2959,0.08172492,1000000,381.7342,0.0,38.69325899200516,381.72482,0.00030112197,0.32612818,1.129057852551341,7.520117899402976,3028,2.5823097,0.6415995,-3.3918824,3.1141493,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6148278,143.1598178728137,1000.0,3.911973,406.24908,0.08164808,3.8315153,38.69325899200516
1000.0,1.680623510852456,0.50783205,3028,1.774211,0.20650263,-11.291677761976581,0.0,-2.1467102,401.9593,-1.1721302,1.7520475,407.1626,41.51718169300846,207691.80345021747,3.5720744,0.027814794,-3.9119723,1000,-0.26037326,0.6770588,0.00067089964,-0.3290341,-3.911973,401.7412,0.024789639,1000000,394.61176,0.0,41.51718169300846,395.0974,0.00025365732,0.3206304,1.0952639058232307,7.32324228156358,3029,2.1128976,0.49727917,-1.8745936,1.7684938,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5442856,143.1598178728137,1000.0,3.911973,406.74628,0.009034953,3.884158,41.51718169300846
1000.0,2.001863860525191,0.48123175,3029,1.8424515,0.5803089,-9.003756546080718,0.0,-7.508226,401.43182,-1.017354,-2.6352568,407.0058,39.44693662208667,207702.19599446747,5.5824957,0.061064072,-3.9119723,1000,1.1447881,0.76681155,-0.023086188,-0.33302245,-3.911973,401.8805,0.20505166,1000000,395.18884,0.0,39.44693662208667,393.2123,0.0002679921,0.30876586,1.1367039559409022,7.535509265959263,3030,2.0656981,0.867218,-3.049383,1.77792,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57376903,143.1598178728137,1000.0,3.911973,407.1797,0.16810068,3.8509085,39.44693662208667
1000.0,1.740671295672655,0.48600695,3030,3.0749722,0.26424393,-8.088150340393984,0.0,-1.851543,401.30087,-1.6292045,0.9548373,409.39883,40.470057218148646,208349.10775383096,3.6437745,0.031721853,-3.9119723,1000,0.17461693,0.67823946,-0.086424306,-0.3453216,-3.911973,401.23218,0.21382684,1000000,382.83478,0.0,40.470057218148646,382.39325,0.00027073707,0.3238429,1.1109963217750192,7.425224747508764,3031,1.6748734,0.5875091,-2.973916,3.0630913,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.556672,143.1598178728137,1000.0,3.911973,407.81342,0.06553833,3.880251,40.470057218148646
1000.0,638.3962988387793,0.48384547,3031,1.5882673,0.07625253,-13.044675201417956,0.0,-1.2562132,401.72284,-1.081151,3.2547855,405.13226,40.67302737605664,208359.38172027934,2.5068383,0.011049923,-3.9119723,1000,0.1282827,0.5695702,-0.047839686,-0.35332695,-3.911973,401.6517,0.021310113,1000000,394.0299,0.0,40.67302737605664,395.13284,0.00024993162,0.3101302,1.1161594986915588,7.524431325495243,3032,1.7205656,0.43381396,-2.012055,1.5843327,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.525884,143.1598178728137,1000.0,3.911973,405.1432,0.015039145,3.9009228,40.67302737605664
1000.0,1.6464504273608327,0.43991643,3032,1.6010993,0.022392672,-9.921861544877386,0.0,-2.8073585,401.84528,-1.1860503,3.6707633,406.25284,46.15114806114903,208369.32374523114,2.138399,0.0031858664,-3.9119723,1000,0.56026673,0.5993228,0.05643505,-0.34184572,-3.911973,401.98163,0.07908825,1000000,397.5045,0.0,46.15114806114903,397.10648,0.0002348123,0.30481538,1.059001405723393,7.0928410375490785,3033,1.966111,0.44521117,-1.8971361,1.5443357,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5066249,143.1598178728137,1000.0,3.911973,406.14743,0.024047393,3.9087868,46.15114806114903
1000.0,1.8281936356797814,0.50723064,3033,1.9057325,0.1323439,11.935286214386808,0.0,-2.0351295,401.72147,-1.1270094,2.4122772,406.71854,44.974915650910255,208379.78823216073,2.5469306,0.013580792,-3.9119723,1000,-0.07969606,0.6622854,-0.04674911,-0.34357667,-3.911973,401.5838,0.02669308,1000000,395.32263,0.0,44.974915650910255,395.5497,0.00027089298,0.31667873,1.143782508559525,7.585917705669999,3034,1.5229449,0.5176927,-2.8162212,1.8904551,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.56680685,143.1598178728137,1000.0,3.911973,406.04608,0.0207139,3.898392,44.974915650910255
1000.0,1.755154131911695,0.50336385,3034,2.3941941,0.5995411,8.061813365935766,0.0,-2.1993828,401.23083,-1.1910625,-2.269226,407.21396,33.50441638099009,208390.14395406842,4.061919,0.0841942,-3.9119723,1000,0.46558467,0.7529678,0.00074965507,-0.36907846,-3.911973,401.34824,0.042210944,1000000,389.86127,0.0,33.50441638099009,389.07446,0.00030678627,0.31366467,1.1348502058535814,7.538912804797292,3035,2.9309921,0.64047515,-2.4980803,2.3003,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.61560345,143.1598178728137,1000.0,3.911973,406.78198,0.1641878,3.8277783,33.50441638099009
1000.0,1.7030146094039083,0.48515344,3035,1.8691323,0.0069487807,2.7201968553238483,0.0,-3.842643,401.68683,-1.1253884,3.8506393,405.5581,34.77377491636693,208400.32172988728,4.231316,0.0012385517,-3.9119723,1000,-0.31796685,0.7460789,-0.044393048,-0.3361498,-3.911973,401.4242,0.08627981,1000000,388.88675,0.0,34.77377491636693,391.9214,0.00027809996,0.32614782,1.1231190590187907,7.498829717747867,3036,2.5070996,0.7221704,-2.7768686,2.0034697,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.578671,143.1598178728137,1000.0,3.911973,405.17892,0.03061687,3.9107342,34.77377491636693
1000.0,1.583827044814825,0.49486297,3036,2.1694849,0.26895562,-15.477765890083528,0.0,-3.1182115,401.6038,-0.9797585,1.6671445,405.6081,32.90860255279828,208410.55472619552,3.2985797,0.038006067,-3.9119723,1000,0.13111183,0.69211566,-0.022734106,-0.33163953,-3.911973,401.55698,0.055704173,1000000,386.98853,0.0,32.90860255279828,387.83377,0.00027629756,0.3109642,1.1276213759556413,7.435025163926184,3037,2.9035287,0.60964584,-2.259907,2.2432466,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.58770293,143.1598178728137,1000.0,3.911973,406.67746,0.019982137,3.8739665,32.90860255279828
1000.0,1.7112775705754757,0.5504201,3037,1.9033523,0.13809016,-13.186028464945439,0.0,-1.2587419,401.85895,-1.0971235,2.3479056,406.4353,40.29998588301992,208420.56928060483,2.9887714,0.014438166,-3.9119723,1000,-0.36329487,0.60055786,-0.07771887,-0.3444039,-3.911973,401.5709,0.053965326,1000000,391.7638,0.0,40.29998588301992,391.52313,0.0002555446,0.32156366,1.1044497229158878,7.3217900563031435,3038,2.0012023,0.57384425,-2.7395344,1.8724784,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5320073,143.1598178728137,1000.0,3.911973,406.26648,0.03128852,3.8975344,40.29998588301992
1000.0,1.6207852540537715,0.52069104,3038,2.3769152,0.42688724,10.138652473737295,0.0,-2.88251,401.7366,-1.150606,-0.93732214,406.18344,35.06313789157957,208431.08557770774,5.02427,0.038831584,-3.9119723,1000,0.12700048,0.6898473,-0.12215344,-0.32713386,-3.911973,401.69223,0.033446617,1000000,383.0765,0.0,35.06313789157957,382.42172,0.00026198925,0.32584113,1.1384514784440398,7.541102898307145,3039,2.899147,0.56240976,-2.8544695,2.355833,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5439375,143.1598178728137,1000.0,3.911973,405.97565,0.017100237,3.8731413,35.06313789157957
1000.0,1.8851989964023232,0.45641875,3039,1.8100846,0.3369472,-0.43653705576886953,0.0,-5.5089235,401.74728,-1.0382264,0.084483385,405.9895,38.7323880474301,208441.66134259012,5.131396,0.03052468,-3.9119723,1000,-0.05141663,0.7377785,-0.01508715,-0.3330903,-3.911973,401.60675,0.020407356,1000000,392.88806,0.0,38.7323880474301,392.33218,0.000251942,0.31135637,1.1166154220700264,7.456647559069097,3040,2.3461275,0.80244523,-2.1301115,1.8091817,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5438423,143.1598178728137,1000.0,3.911973,405.7466,0.05499535,3.881448,38.7323880474301
1000.0,2.0153768490999937,0.5029558,3040,1.8863821,0.10831529,-8.212996913365695,0.0,-1.8246505,401.6655,-1.2354484,2.6819053,405.37543,48.19062014532859,209127.658137816,4.140741,0.010188651,-3.9119723,1000,0.17174149,0.6603958,-0.096024215,-0.3365764,-3.911973,401.6062,0.03050812,1000000,391.5057,0.0,48.19062014532859,390.93478,0.00026038376,0.31868425,1.132951820269227,7.567319472320378,3041,2.1939654,0.6642921,-3.1288576,1.8720851,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.544705,143.1598178728137,1000.0,3.911973,405.57742,0.013572989,3.901784,48.19062014532859
1000.0,677.3175400663167,0.51308775,3041,2.6723518,0.31098247,5.245036946623522,0.0,-2.856981,401.66052,-1.0848742,0.9513149,409.3883,37.77119889978027,209137.94768605474,5.1667037,0.04507503,-3.9119723,1000,-0.07366516,0.66190904,-0.012482872,-0.34007126,-3.911973,401.50244,0.055958472,1000000,380.1612,0.0,37.77119889978027,379.8678,0.0002716807,0.31893927,1.1347749335691333,7.6282859314233065,3042,3.5207512,1.1708585,-2.5149724,2.6573358,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57081944,143.1598178728137,1000.0,3.911973,408.38068,0.050514653,3.8668978,37.77119889978027
1000.0,1.539170928299427,0.49006414,3042,1.9410272,0.20310727,-6.947382088060085,0.0,-1.8495553,401.62988,-1.3341454,1.6170244,406.2518,45.66123327652686,209147.95038755517,3.1672564,0.021014439,-3.9119723,1000,-0.10995047,0.62834555,-0.061645187,-0.33942494,-3.911973,401.45602,0.034200955,1000000,391.31668,0.0,45.66123327652686,392.56802,0.0002577023,0.3137769,1.0915202498435974,7.245657132938504,3043,1.8289297,0.45421293,-2.7127676,2.035153,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5458382,143.1598178728137,1000.0,3.911973,407.0799,0.040274907,3.8909583,45.66123327652686
1000.0,1.7064206702634692,0.49482444,3043,2.4725149,0.19532971,38.122521993322565,0.0,-3.23409,401.40414,-1.2828119,2.2756646,405.19812,33.301974183695265,209157.6648958614,3.0282886,0.034932006,-3.9119723,1000,-0.1798119,0.6871414,-0.07310264,-0.35634583,-3.911973,401.18213,0.024381131,1000000,381.1633,0.0,33.301974183695265,381.3394,0.00028421637,0.3222096,1.0689715603366494,7.148003533482552,3044,2.3138337,0.5069863,-2.8220518,2.4820783,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57644373,143.1598178728137,1000.0,3.911973,404.79758,0.026551936,3.8770409,33.301974183695265
1000.0,1.5332724191248417,0.4744716,3044,2.1877089,0.051687386,2.664659000691039,0.0,-3.0038147,401.72736,-1.119065,3.332768,405.2911,39.260796643720155,209168.0930739669,3.2678978,0.0060666422,-3.9119723,1000,-0.28854573,0.70531374,-0.051625043,-0.33419544,-3.911973,401.51813,0.037914917,1000000,389.5941,0.0,39.260796643720155,388.8908,0.00027156004,0.31835827,1.108704105950892,7.4209815030917525,3045,2.4088986,0.5982971,-2.1290874,2.1344388,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57220304,143.1598178728137,1000.0,3.911973,405.67917,0.020122923,3.905906,39.260796643720155
1000.0,1.9379900246858597,0.47279245,3045,2.5908175,0.4266121,-15.579238708227704,0.0,-2.6925004,401.44354,-1.101351,-0.34994888,406.15555,31.08676866294568,209178.43604481872,3.167162,0.06034541,-3.9119723,1000,0.19512177,0.66881186,-0.055638805,-0.3340782,-3.911973,401.4327,0.06360987,1000000,383.37643,0.0,31.08676866294568,382.5423,0.00027471877,0.31407243,1.1315612867474556,7.504353057593107,3046,1.8985457,0.84685224,-3.0774124,2.5038514,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57973456,143.1598178728137,1000.0,3.911973,405.61935,0.08705437,3.8516273,31.08676866294568
1000.0,1.7273267256096005,0.46183813,3046,1.9857483,0.06754667,-10.563422369028315,0.0,-3.065167,401.59735,-1.0751567,3.3147953,405.6948,33.26165416128494,209188.85748522077,4.993309,0.009952221,-3.9119723,1000,-0.15270603,0.6819975,-0.0082530435,-0.34134382,-3.911973,401.41757,0.021699527,1000000,393.06796,0.0,33.26165416128494,394.0431,0.00024873728,0.30980754,1.1268317680805922,7.429496536962688,3047,2.0064726,0.7168082,-2.4248211,1.9579824,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.53376967,143.1598178728137,1000.0,3.911973,405.19318,0.023208776,3.9020205,33.26165416128494
1000.0,1.9107048315927386,0.55544704,3047,3.078838,0.35606432,11.123511448495325,0.0,-4.0840487,401.48077,-1.2676798,0.10547376,405.84567,37.57795057662207,209199.29722118843,3.7615976,0.048956867,-3.9119723,1000,-0.22908644,0.7297872,-0.070952125,-0.35644445,-3.911973,401.2623,0.042991526,1000000,375.22617,0.0,37.57795057662207,375.7161,0.00028576498,0.32277173,1.1203936077654362,7.462523545138538,3048,2.4091434,0.49979624,-3.2506657,3.0535781,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5790177,143.1598178728137,1000.0,3.911973,405.53787,0.013604554,3.8630161,37.57795057662207
1000.0,1.8706120252609253,0.5099337,3048,2.4098742,0.40791678,15.623572142102718,0.0,-4.507976,401.67493,-1.3773388,-0.7064142,405.60648,35.259488384653665,209209.58528752904,9.260672,0.04308662,-3.9119723,1000,-0.7894949,0.766534,0.00581963,-0.3524427,-3.911973,401.2099,0.09599204,1000000,380.78198,0.0,35.259488384653665,380.5596,0.0002645526,0.31299964,1.1076384140178561,7.396946468390524,3049,2.0053475,0.52711916,-2.7845287,2.358687,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.55397344,143.1598178728137,1000.0,3.911973,405.0068,0.029466067,3.8688862,35.259488384653665
1000.0,1.8216351671144366,0.49185258,3049,1.8570174,0.04288297,13.49886544353631,0.0,-3.5642943,401.52426,-1.3321993,3.6199064,405.89194,47.190147679453545,209220.1064860262,7.745809,0.008690108,-3.9119723,1000,0.34641805,0.68598294,0.023545543,-0.35380948,-3.911973,401.56232,0.031871803,1000000,390.28793,0.0,47.190147679453545,391.5378,0.00026876148,0.32001892,1.1020021876320243,7.404659619554877,3050,2.1725717,0.52801955,-3.0026202,1.9243085,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5562151,143.1598178728137,1000.0,3.911973,405.97855,0.01597749,3.9032826,47.190147679453545
1000.0,2.034240160137415,0.5352421,3050,2.6439836,0.38158566,12.396707561467716,0.0,-2.8758526,401.27222,-1.3577011,0.042565823,404.58655,36.82681171605583,209876.84493572917,6.3901334,0.052529097,-3.9119723,1000,0.5197883,0.757516,-0.006679279,-0.36948156,-3.911973,401.39377,0.055701442,1000000,379.10574,0.0,36.82681171605583,380.15588,0.0003125171,0.3206318,1.0840120231732726,7.229127494618297,3051,4.253849,0.43809384,-3.902295,2.748681,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6210219,143.1598178728137,1000.0,3.911973,404.58145,0.014634579,3.8594434,36.82681171605583
1000.0,648.4471265347674,0.49946582,3051,2.1738105,0.186394,-14.186130342569722,0.0,-1.7104976,401.5764,-1.3096248,1.8009968,405.1381,44.36208365599185,209887.27891475987,2.6035235,0.018354062,-3.9119723,1000,-0.13719784,0.6003354,-0.018346936,-0.3591497,-3.911973,401.37143,0.04611678,1000000,386.62708,0.0,44.36208365599185,386.54196,0.00027575582,0.31715083,1.1273254621773958,7.563204907812178,3052,2.9309328,0.45632973,-2.0528429,2.1917603,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5670996,143.1598178728137,1000.0,3.911973,404.79742,0.017274622,3.8936188,44.36208365599185
1000.0,1.780519680120051,0.5236831,3052,1.6084522,0.16803397,4.711468512755746,0.0,-2.079982,401.6112,-1.1359532,2.3248405,406.93243,39.35899150599701,209897.11653611902,3.2649205,0.029884115,-3.9119723,1000,0.48963854,0.64943266,-0.0532693,-0.34511325,-3.911973,401.66638,0.04070697,1000000,395.71094,0.0,39.35899150599701,395.61597,0.00026113488,0.32072133,1.0393357388675213,6.884330917149782,3053,2.2368248,0.7450664,-2.1000924,1.6126525,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5454051,143.1598178728137,1000.0,3.911973,407.5773,0.022075087,3.8820887,39.35899150599701
1000.0,1.9424546752125025,0.4915815,3053,2.0389907,0.21387981,-1.807077261951555,0.0,-1.5671889,401.7845,-1.1465038,2.1682968,407.94733,30.165604744137003,209907.9039453948,2.4999797,0.0311328,-3.9119723,1000,-0.22810513,0.57155573,-0.033010118,-0.35249707,-3.911973,401.5608,0.04067602,1000000,390.8781,0.0,30.165604744137003,393.02216,0.0002514038,0.31587145,1.1349792005494237,7.543548310175538,3054,1.8790764,0.4125794,-2.1361332,2.1455152,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.52696204,143.1598178728137,1000.0,3.911973,407.7123,0.023817329,3.88084,30.165604744137003
1000.0,2.136759575456381,0.50591487,3054,1.7952665,0.4641678,1.9595910512828325,0.0,-2.2172382,401.76117,-1.0890844,-0.63533354,405.64304,35.15649631606003,209918.02057361323,2.8931575,0.06044452,-3.9119723,1000,-0.12268572,0.6118016,-0.08111655,-0.34736413,-3.911973,401.57663,0.05252133,1000000,388.63254,0.0,35.15649631606003,389.58527,0.0002466257,0.31302324,1.0758867152035236,7.25706559792161,3055,2.0395088,0.4096788,-2.4409585,1.8290107,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5177125,143.1598178728137,1000.0,3.911973,405.26736,0.08737284,3.8515282,35.15649631606003
1000.0,1.8086577467620373,0.5135335,3055,1.921769,0.6514002,9.925136725093143,0.0,-2.4695177,401.55597,-1.074394,-3.4868746,407.50977,47.12034872023895,209928.29468799103,2.9645448,0.057946857,-3.9119723,1000,-0.03546077,0.57557285,-0.04210705,-0.3362363,-3.911973,401.45575,0.031331524,1000000,393.01898,0.0,47.12034872023895,393.0585,0.00024020846,0.31449708,1.1259207474067807,7.463112476281822,3056,1.9873617,0.4856677,-2.0943363,1.909991,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5164113,143.1598178728137,1000.0,3.911973,407.20456,0.17597254,3.8540258,47.12034872023895
1000.0,1.7354214070364833,0.523126,3056,1.6921244,0.20072788,15.151003322401737,0.0,-3.6512084,401.83835,-1.1337385,1.7781966,406.0946,43.65683568388052,209938.80947210267,3.4143097,0.023337282,-3.9119723,1000,-0.2761439,0.67617476,0.012037957,-0.33586913,-3.911973,401.5448,0.06397532,1000000,395.64178,0.0,43.65683568388052,395.96405,0.00026079323,0.3148044,1.132303605787456,7.489520328119397,3057,2.1540935,0.40805358,-1.9188392,1.772369,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.55635566,143.1598178728137,1000.0,3.911973,406.89487,0.030685898,3.8886356,43.65683568388052
1000.0,1.915254583582282,0.50312936,3057,2.0321398,0.1639499,-6.378293193354941,0.0,-1.9137101,401.60217,-1.3060304,2.3519404,405.6278,47.04034125870172,209949.16377158463,3.787794,0.021825865,-3.9119723,1000,-0.32834587,0.654683,-0.08612001,-0.3636888,-3.911973,401.35327,0.063548535,1000000,386.92743,0.0,47.04034125870172,388.89005,0.00027698692,0.31194165,1.1104632085189223,7.415730667300522,3058,2.1855192,0.46274722,-3.0280833,2.1573906,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5630098,143.1598178728137,1000.0,3.911973,405.4833,0.018712811,3.8901467,47.04034125870172
1000.0,1.866388676688075,0.46259046,3058,1.8162622,0.06389817,-7.240763132863907,0.0,-7.6651073,401.75415,-1.0632958,3.3045015,406.72662,43.52303461152897,209959.65987536963,2.972002,0.009362925,-3.9119723,1000,0.16479135,0.687964,-0.03664191,-0.3508547,-3.911973,401.72565,0.028020477,1000000,394.5366,0.0,43.52303461152897,394.6927,0.00023340755,0.30480245,1.0736778685823083,7.184914803132415,3059,2.3154712,0.38380444,-1.9014204,1.7631156,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.49946862,143.1598178728137,1000.0,3.911973,406.90363,0.015216237,3.9026098,43.52303461152897
1000.0,2.2742109540849924,0.54299736,3059,1.8540974,0.018558666,-0.6900741971922739,0.0,-3.405767,401.73615,-1.0951693,3.7353835,406.38342,36.06434862821539,209970.15983419959,5.5824165,0.0030178837,-3.9119723,1000,-0.40763927,0.6940888,-0.027563417,-0.3486538,-3.911973,401.4211,0.05094722,1000000,394.17673,0.0,36.06434862821539,394.9709,0.00026050105,0.30638155,1.1393413012847304,7.522294782102108,3060,2.2826762,0.45610833,-2.0484807,1.8797681,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5520989,143.1598178728137,1000.0,3.911973,406.03427,0.024546757,3.9089549,36.06434862821539
1000.0,1.8583957189694047,0.47364563,3060,2.225331,0.05753194,-2.192124512996965,0.0,-1.830832,401.8467,-0.9924,3.2663422,407.85764,38.90804989547445,210647.6467082342,3.0617359,0.0064841914,-3.9119723,1000,-0.06880197,0.65924126,-0.061200365,-0.3267979,-3.911973,401.7174,0.048179574,1000000,388.8635,0.0,38.90804989547445,388.40964,0.00024371593,0.30874482,1.102174666710198,7.384984800592065,3061,1.7190795,0.89947057,-1.8437486,2.2233253,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5306281,143.1598178728137,1000.0,3.911973,407.61517,0.020848911,3.9054885,38.90804989547445
