vf-max,best_single_option_policy/return-average,vf-avg,discriminator_reward-min,gmm-log-sigs-mean,kl-surrogate-loss,discriminator_reward-max,gmm-log-w-std,qf-avg,episodes,max-path-return,qf-min,policy-reg-loss,best_single_option_policy/return-std,epoch,best_single_option_policy/return-min,best_single_option_policy/episode-length-min,discriminator-loss,gmm-log-w-min,gmm-mus-mean,qf-std,log_p_z-std,time-sample,gmm-log-w-mean,gmm-log-w-max,vf-min,gmm-mus-std,z-entropy,best_single_option_policy/return-max,last-path-return,vf-std,vf-loss,discriminator_reward-std,time-train,discriminator_reward-avg,log_p_z-max,best_single_option_policy/episode-length-avg,time-eval,log_p_z-min,pool-size,log_p_z-avg,bellman-error,gmm-mus-min,gmm-mus-max,qf-max,best_single_option_policy/episode-length-max,gmm-log-sigs-std,time-total,best_single_option_policy/episode-length-std,gmm-log-sigs-max,path-length,gmm-log-sigs-min
1751.7305,17.587510226527485,1658.1604,-5.016279,-0.14709339,-1.6862259,3.910667,0.33997995,1644.213,1935,48.89228976889753,1466.5895,7.783519e-05,0.0,1934,17.587510226527485,1000,1.0588729,-0.43202296,-0.0032380372,49.998398,7.1525574e-07,0.8771061152219772,0.21041134,1.1074345,1480.7196,0.19756801,3.9120230054281455,17.587510226527485,-6.448681368822187,50.333416,2.0463896,1.3445275,6.143144346773624,2.8530998,-3.911973,1000.0,1.3261724403128028,-3.911973,1000000,-3.9119723,1.2231793,-0.5431332,0.70953393,1733.3011,1000,0.30820498,119091.45588712767,0.0,0.34427762,1000.0,-0.8413465
1741.2606,15.896338020662164,1654.1929,-1.9233589,-0.1471332,1.6467532,3.9045815,0.33255348,1641.286,1936,48.89228976889753,1500.8605,7.842138e-05,0.0,1935,15.896338020662164,1000,1.030616,-0.36127484,-0.0042668236,42.58386,7.1525574e-07,0.8898899173364043,0.22214253,1.1243353,1511.9847,0.1958705,3.9120230054281455,15.896338020662164,-4.1689584356638525,42.53866,2.2776194,1.145596,6.17354523204267,2.8813567,-3.911973,1000.0,1.5519940424710512,-3.911973,1000000,-3.9119723,1.289904,-0.67331755,0.6533302,1727.3973,1000,0.3111448,119099.87293528765,0.0,0.37324202,1000.0,-0.8035579
1756.1101,11.499251050685285,1658.9814,-2.1007357,-0.1443249,-1.2178545,3.9110913,0.3452218,1645.0002,1937,48.89228976889753,1418.1155,7.416983e-05,0.0,1936,11.499251050685285,1000,0.945516,-0.4084576,-0.014405373,51.68304,7.1525574e-07,0.8990802727639675,0.21633407,0.7965456,1426.6573,0.17932075,3.9120230054281455,11.499251050685285,-8.454216516115237,51.4212,1.9111867,1.1121991,6.257896458730102,2.966457,-3.911973,1000.0,1.3813561350107193,-3.911973,1000000,-3.9119723,1.1065234,-0.5242742,0.66995156,1738.2261,1000,0.30845833,119108.5825707363,0.0,0.3706074,1000.0,-0.83304596
1759.4427,14.90612006138352,1660.6516,-0.7051363,-0.14692178,-1.8661416,3.9079862,0.33236295,1646.2993,1938,48.89228976889753,1479.7424,7.730361e-05,0.0,1937,14.90612006138352,1000,0.81274474,-0.4197782,-0.0005081401,44.476536,7.1525574e-07,0.8551597092300653,0.22335844,0.8212762,1506.5753,0.19457859,3.9120230054281455,14.90612006138352,1.9210344977484246,44.1724,2.196671,0.9278143,6.005271714180708,3.0992281,-3.911973,1000.0,1.5618820153176785,-3.911973,1000000,-3.9119723,2.0103774,-0.5239132,0.5653238,1743.1118,1000,0.30848035,119116.82691727486,0.0,0.36299658,1000.0,-0.73833424
1790.3645,9.670431348329346,1669.0259,-2.8259459,-0.14924726,-1.4142108,3.911844,0.3352906,1655.3553,1939,48.89228976889753,1484.2803,7.563001e-05,0.0,1938,9.670431348329346,1000,0.79757226,-0.37124342,-0.01817076,36.181812,7.1525574e-07,0.9074163604527712,0.22061911,0.9501357,1498.805,0.17874023,3.9120230054281455,9.670431348329346,-19.88646445815956,36.796253,2.3832955,0.9716719,6.321145606227219,3.1144009,-3.911973,1000.0,1.39671694021672,-3.911973,1000000,-3.9119723,1.2386156,-0.5383942,0.49930954,1777.0795,1000,0.31097758,119125.40636855923,0.0,0.38084516,1000.0,-0.74414194
1799.1852,16.85020658492417,1657.4602,-1.3446102,-0.14670466,-0.92651325,3.91197,0.32734266,1643.407,1940,48.89228976889753,1498.7554,7.468234e-05,0.0,1939,16.85020658492417,1000,1.0018246,-0.36756366,-0.014206935,43.972435,7.1525574e-07,0.8977158516645432,0.21586247,0.90938926,1504.885,0.18248536,3.9120230054281455,16.85020658492417,5.579130619240116,43.64201,3.346682,1.1128535,6.243791254237294,2.9101484,-3.911973,1000.0,1.3712085038423538,-3.911973,1000000,-3.9119723,1.2917451,-0.63727444,0.4593206,1783.3478,1000,0.30714765,119133.82451658696,0.0,0.34237176,1000.0,-0.7708767
1740.6307,15.060358898775936,1655.3228,-2.7181077,-0.14424457,-1.4003891,3.9023478,0.33714226,1640.949,1941,48.89228976889753,1503.5565,7.585357e-05,0.0,1940,15.060358898775936,1000,1.2127448,-0.34883642,-0.0027863486,46.1838,7.1525574e-07,0.8987585296854377,0.21446534,0.764122,1509.9355,0.19508095,3.9120230054281455,15.060358898775936,11.689129549358956,46.05605,3.0835853,1.2192771,6.231024053879082,2.699228,-3.911973,1000.0,1.2986640054732561,-3.911973,1000000,-3.9119723,1.2612356,-0.7820638,0.6228908,1731.736,1000,0.30469054,119688.9497501105,0.0,0.34681457,1000.0,-0.7358277
1750.8091,13.457724303020203,1654.4805,0.044724703,-0.14536005,-3.0555534,3.9025557,0.3297544,1639.2197,1942,48.89228976889753,1491.0028,7.4318494e-05,0.0,1941,13.457724303020203,1000,0.9316752,-0.41646856,-0.025489211,48.292168,7.1525574e-07,0.9116304218769073,0.21543787,0.90661883,1503.097,0.18086779,3.9120230054281455,13.457724303020203,-17.816085653407452,48.00636,2.207469,0.9435346,6.430418548174202,2.9802978,-3.911973,1000.0,548.0062605859712,-3.911973,1000000,-3.9119723,1.315352,-0.60399526,0.5403513,1733.8071,1000,0.30682987,119698.00059413165,0.0,0.3471698,1000.0,-0.7488815
1761.4956,14.582225606942457,1653.858,-2.9182029,-0.15076338,-1.7331603,3.9102132,0.33773825,1639.0901,1943,48.89228976889753,1426.8625,7.937286e-05,0.0,1942,14.582225606942457,1000,0.9503641,-0.37244007,0.007739705,48.79611,7.1525574e-07,0.9138554846867919,0.22397739,0.8431568,1438.7166,0.202364,3.9120230054281455,14.582225606942457,8.67695391721494,49.209293,2.4497373,1.0288696,6.371073086746037,2.961609,-3.911973,1000.0,1.7367476066574454,-3.911973,1000000,-3.9119723,1.5735815,-0.68123376,0.7577311,1746.6543,1000,0.30822885,119706.67004480213,0.0,0.3456148,1000.0,-0.86664927
1754.5477,15.00687538689362,1661.5146,-2.7454376,-0.15159233,-4.405142,3.9119372,0.32838953,1646.6527,1944,48.89228976889753,1427.5243,7.583913e-05,0.0,1943,15.00687538689362,1000,0.8689005,-0.4625847,-0.0076132827,48.057648,7.1525574e-07,0.9846958108246326,0.2168408,0.92033356,1446.698,0.185095,3.9120230054281455,15.00687538689362,25.29956780441021,48.098305,3.8372831,1.0809243,6.707090867683291,3.0430725,-3.911973,1000.0,1.3943463284522295,-3.911973,1000000,-3.9119723,2.020702,-0.66707724,0.57532436,1740.6857,1000,0.30721313,119716.03729855735,0.0,0.3526914,1000.0,-0.74075264
1752.8403,17.848683956565747,1658.0941,0.10825157,-0.14666891,3.1828938,3.9119155,0.32790294,1645.3729,1945,48.89228976889753,1388.6038,7.280499e-05,0.0,1944,17.848683956565747,1000,0.90064776,-0.36437008,0.0007513133,50.816093,7.1525574e-07,0.8488541943952441,0.21233691,0.79521847,1409.5891,0.17784165,3.9120230054281455,17.848683956565747,-0.45359079380556055,50.972027,2.3855047,0.90696794,5.981948510743678,3.0113254,-3.911973,1000.0,1.6993714813143015,-3.911973,1000000,-3.9119723,1.182514,-0.6446402,0.66276735,1736.6785,1000,0.3040888,119724.39814884402,0.0,0.34122226,1000.0,-0.8272704
1763.1091,15.663645955962322,1654.1926,-3.694934,-0.14482385,2.2981305,3.9119487,0.3394192,1641.1943,1946,48.89228976889753,1511.7305,7.403002e-05,0.0,1945,15.663645955962322,1000,1.0435402,-0.40307277,-0.0047028214,48.29931,7.1525574e-07,0.8526774095371366,0.2195959,0.8312478,1524.6433,0.18656598,3.9120230054281455,15.663645955962322,6.6561219048621085,47.70452,1.630658,1.1522032,6.070488376542926,2.868433,-3.911973,1000.0,1.5409844275563955,-3.911973,1000000,-3.9119723,1.4635963,-0.5311663,0.60083884,1748.6781,1000,0.30373856,119732.70640880894,0.0,0.33564714,1000.0,-0.7619332
1746.9137,15.62831090775638,1663.3135,-0.6802368,-0.14704296,0.8257944,3.9102063,0.32051694,1649.9324,1947,48.89228976889753,1530.3378,7.396421e-05,0.0,1946,15.62831090775638,1000,0.91165113,-0.37564868,-0.010127701,39.827175,7.1525574e-07,0.9120469521731138,0.21657243,0.91158664,1546.6189,0.18370806,3.9120230054281455,15.62831090775638,9.694126629384382,39.4228,1.5989876,0.8669379,6.281815627589822,3.0003219,-3.911973,1000.0,1.40933733060956,-3.911973,1000000,-3.9119723,0.94071114,-0.65921247,0.63880926,1732.0303,1000,0.30406508,119741.21652010549,0.0,0.3401691,1000.0,-0.7957355
1777.1794,11.353891763711495,1662.9172,-2.6022897,-0.14974353,2.4605708,3.911973,0.34020987,1650.3258,1948,48.89228976889753,1485.6249,7.728633e-05,0.0,1947,11.353891763711495,1000,1.0691494,-0.36640024,0.0037603104,46.007572,7.1525574e-07,0.8770767282694578,0.23037428,0.9305597,1494.8779,0.19525279,3.9120230054281455,11.353891763711495,-3.7733773583068935,46.06304,2.5801647,1.1798484,6.120571421459317,2.8428235,-3.911973,1000.0,1.3202816741541028,-3.911973,1000000,-3.9119723,1.4011488,-0.68543035,0.5742163,1764.3206,1000,0.30661333,119749.58713809121,0.0,0.34738517,1000.0,-0.75813174
1768.2783,10.059679792464811,1661.7617,-2.9968758,-0.14599869,-2.7340558,3.9119189,0.34804863,1647.5591,1949,48.89228976889753,1416.4159,7.620299e-05,0.0,1948,10.059679792464811,1000,0.84715474,-0.3897555,0.0036361897,54.166546,7.1525574e-07,0.8916787309572101,0.22404861,0.7898208,1437.2262,0.19133292,3.9120230054281455,10.059679792464811,31.157521685483555,54.403297,2.1668289,1.0190079,6.210653897374868,3.064818,-3.911973,1000.0,1.39299326390028,-3.911973,1000000,-3.9119723,1.0099298,-0.562743,0.6145047,1752.1118,1000,0.30735782,119758.28286767006,0.0,0.36201382,1000.0,-0.7690524
1770.531,12.535117673657403,1659.5939,-1.0600591,-0.14520256,-4.2046885,3.9119725,0.3393061,1644.4956,1950,48.89228976889753,1477.8573,7.21292e-05,0.0,1949,12.535117673657403,1000,0.817039,-0.41594198,-0.008710957,42.763268,7.1525574e-07,0.9048222042620182,0.20942381,0.83869505,1494.2618,0.17116055,3.9120230054281455,12.535117673657403,-14.090128465194002,42.150692,3.7606788,0.91109926,6.288142083212733,3.094934,-3.911973,1000.0,1.618479055352509,-3.911973,1000000,-3.9119723,1.3378263,-0.48152408,0.6917579,1754.1273,1000,0.3062724,119766.81807526853,0.0,0.36285478,1000.0,-0.7666725
1728.3041,27.253766176734874,1657.7595,-2.1143546,-0.1483661,0.86235774,3.9111688,0.3375395,1644.6426,1951,48.89228976889753,1488.5477,7.7730234e-05,0.0,1950,27.253766176734874,1000,0.8995473,-0.38224387,-0.00966319,39.393364,7.1525574e-07,0.8964549461379647,0.22548108,1.0145383,1505.1477,0.19428545,3.9120230054281455,27.253766176734874,9.628161327379837,39.397152,2.022735,0.9598855,6.238047976046801,3.012426,-3.911973,1000.0,1.3587504187598825,-3.911973,1000000,-3.9119723,1.2717072,-0.659625,0.64812016,1715.3066,1000,0.30920506,120322.3891020855,0.0,0.34562266,1000.0,-0.79745436
1752.2126,27.415763177319892,1656.9668,-0.8429289,-0.14491645,-3.0765576,3.9116137,0.33490342,1642.1431,1952,48.89228976889753,1476.8552,7.449285e-05,0.0,1951,27.415763177319892,1000,0.90904677,-0.35777706,-0.004008664,46.6076,7.1525574e-07,0.888398359529674,0.22005355,0.9109992,1495.1014,0.1817737,3.9120230054281455,27.415763177319892,-2.410567020502079,46.217903,2.3786721,0.9879302,6.25160513445735,3.0029263,-3.911973,1000.0,548.4426087308675,-3.911973,1000000,-3.9119723,1.0198234,-0.79736495,0.50789696,1738.224,1000,0.30810255,120331.15263231285,0.0,0.35463446,1000.0,-0.7772993
1763.9861,29.02636508086783,1664.0051,-1.5129418,-0.14569664,-2.464624,3.9091988,0.339654,1649.196,1953,48.89228976889753,1459.9851,7.427721e-05,0.0,1952,29.02636508086783,1000,0.8222016,-0.36971694,-0.0095315175,43.021454,7.1525574e-07,0.9043167708441615,0.22037274,0.97344244,1476.4065,0.17697679,3.9120230054281455,29.02636508086783,-5.188885209843803,42.499672,2.5927289,0.9873068,6.288775738328695,3.0897715,-3.911973,1000.0,1.6501257829368114,-3.911973,1000000,-3.9119723,1.0318508,-0.54705757,0.5205017,1747.9073,1000,0.3097019,120339.77515291423,0.0,0.35479003,1000.0,-0.74654025
1754.3479,28.165274689490108,1663.4723,-0.37870502,-0.1411249,-0.3806311,3.9091043,0.34931037,1650.0154,1954,48.89228976889753,1546.6576,7.171941e-05,0.0,1953,28.165274689490108,1000,0.75469744,-0.39138678,-0.01647311,40.712624,7.1525574e-07,0.9299804223701358,0.21557242,0.7833657,1558.6316,0.17006305,3.9120230054281455,28.165274689490108,15.371008245252959,40.756413,1.3704313,0.8096889,6.445836674422026,3.1572754,-3.911973,1000.0,1.4506666669622064,-3.911973,1000000,-3.9119723,1.1650188,-0.52881765,0.4878818,1741.6068,1000,0.3071316,120348.47162155248,0.0,0.35708246,1000.0,-0.729581
1791.5559,28.61943040978239,1652.5,-1.8626418,-0.14215596,1.6940584,3.9117568,0.33949572,1639.8789,1955,48.89228976889753,1487.9811,7.3580944e-05,0.0,1954,28.61943040978239,1000,1.0958275,-0.3704922,-0.011491127,53.224457,7.1525574e-07,0.8791612153872848,0.21859652,0.8911021,1499.7517,0.1851152,3.9120230054281455,28.61943040978239,30.607025753870218,53.41693,2.8635135,1.1324731,6.1631958074867725,2.8161454,-3.911973,1000.0,1.343502463772893,-3.911973,1000000,-3.9119723,1.4368274,-0.64513135,0.7086443,1776.9905,1000,0.30422667,120356.91396103147,0.0,0.35310215,1000.0,-0.78738123
1789.1975,31.636430466395755,1663.1306,-1.056324,-0.14611705,7.138417,3.911973,0.3244133,1652.1864,1956,48.89228976889753,1469.4039,7.307941e-05,0.0,1955,31.636430466395755,1000,0.80464345,-0.41569343,-0.008902709,50.860054,7.1525574e-07,0.8612737562507391,0.21779598,0.7824574,1483.4014,0.17757438,3.9120230054281455,31.636430466395755,-5.9206115172292675,50.48925,5.8633795,1.0058401,6.0340422401204705,3.1073296,-3.911973,1000.0,1.4208522960543633,-3.911973,1000000,-3.9119723,1.6104355,-0.5374388,0.65979594,1780.5815,1000,0.30528134,120365.39488682337,0.0,0.34788996,1000.0,-0.76511836
1757.0039,29.387312426410976,1662.5159,-2.2744546,-0.14968753,-1.1979215,3.9076486,0.32320994,1648.4507,1957,48.89228976889753,1402.6285,7.48279e-05,0.0,1956,29.387312426410976,1000,0.910183,-0.3569581,0.006583304,47.80121,7.1525574e-07,0.9355198703706264,0.21876404,0.78165877,1422.4089,0.18473175,3.9120230054281455,29.387312426410976,0.08621849389156325,47.565277,3.6468694,1.1636473,6.471038984134793,3.00179,-3.911973,1000.0,1.6011696504428983,-3.911973,1000000,-3.9119723,1.9694571,-0.61812097,0.53914803,1739.7242,1000,0.3050906,120374.30349859968,0.0,0.34786475,1000.0,-0.7433188
1780.2843,29.05155037343912,1664.5955,-2.7888036,-0.14715824,1.5217352,3.911973,0.326477,1651.2382,1958,48.89228976889753,1478.5409,7.3485135e-05,0.0,1957,29.05155037343912,1000,0.90974236,-0.39624196,-0.022741815,52.406265,7.1525574e-07,0.9325332334265113,0.21492153,0.8291254,1484.7234,0.17506,3.9120230054281455,29.05155037343912,-3.428488035505952,51.71848,1.6819539,1.2414713,6.426794660277665,3.0022306,-3.911973,1000.0,1.5248191142454743,-3.911973,1000000,-3.9119723,1.0668463,-0.61820495,0.44966522,1767.0388,1000,0.3068412,120383.1467489237,0.0,0.346499,1000.0,-0.75198734
1743.0776,29.795866253713022,1656.1475,-1.8159046,-0.15052412,1.5685426,3.9036705,0.31823397,1643.1342,1959,48.89228976889753,1514.759,7.564273e-05,0.0,1958,29.795866253713022,1000,0.8345127,-0.36858952,-0.01840756,38.65211,7.1525574e-07,0.8754165163263679,0.22649887,1.0024583,1526.9371,0.18664402,3.9120230054281455,29.795866253713022,-3.6804614400029676,38.037983,2.413794,0.93076843,6.145679792389274,3.0774603,-3.911973,1000.0,1.5076517993584275,-3.911973,1000000,-3.9119723,0.91204166,-0.6470665,0.5005728,1730.5009,1000,0.305701,120391.91930651478,0.0,0.34912157,1000.0,-0.7656461
1752.6378,32.846406425113834,1658.9602,-0.03265524,-0.14857209,-0.783311,3.911973,0.31930545,1644.9791,1960,48.89228976889753,1503.5463,7.110976e-05,0.0,1959,32.846406425113834,1000,0.8034203,-0.41580197,-0.002295239,39.6796,7.1525574e-07,0.9308785628527403,0.20727654,0.78254676,1518.3102,0.16208322,3.9120230054281455,32.846406425113834,10.560092134476717,40.220222,2.1147873,0.93831456,6.423988439142704,3.1085525,-3.911973,1000.0,1.7717988342046738,-3.911973,1000000,-3.9119723,1.1414074,-0.5220213,0.514242,1738.9738,1000,0.30638146,120400.67716115434,0.0,0.36480612,1000.0,-0.70411026
1751.5034,14.197423778421348,1657.5889,-3.9297152,-0.15018177,-0.34421486,3.909362,0.32461846,1643.6399,1961,48.89228976889753,1476.3259,7.666631e-05,0.0,1960,14.197423778421348,1000,0.99601054,-0.3674272,-0.0044742934,44.20045,7.1525574e-07,0.9151714472100139,0.22186415,0.7812841,1485.6925,0.19240738,3.9120230054281455,14.197423778421348,28.503208175271702,44.384285,2.1761482,1.2114464,6.310965338721871,2.9159625,-3.911973,1000.0,1.4243078948929906,-3.911973,1000000,-3.9119723,1.0007322,-0.707206,0.5723992,1738.9979,1000,0.30616567,120948.35866716038,0.0,0.33701837,1000.0,-0.7125745
1765.4087,8.504695825301445,1663.9666,-3.9050288,-0.14589919,-1.595077,3.9091675,0.33325657,1650.074,1962,48.89228976889753,1471.2117,7.4896554e-05,0.0,1961,8.504695825301445,1000,1.0624951,-0.4487468,-0.01759981,45.416866,7.1525574e-07,0.8795026689767838,0.22551332,1.0235382,1474.3724,0.18358032,3.9120230054281455,8.504695825301445,-9.241911539927749,45.730408,2.1207228,1.4145291,6.210449518635869,2.849478,-3.911973,1000.0,540.4709604047239,-3.911973,1000000,-3.9119723,1.0792515,-0.57596487,0.6137374,1753.4933,1000,0.30740047,120956.84599540848,0.0,0.35394454,1000.0,-0.7484852
1759.4844,11.197657582004346,1660.4705,-2.4400249,-0.15046574,0.82391393,3.911797,0.32726583,1647.4232,1963,48.89228976889753,1430.2562,7.841134e-05,0.0,1962,11.197657582004346,1000,0.9059696,-0.36224252,-0.0136977155,43.1177,7.1525574e-07,0.9118230463936925,0.22858122,0.8453636,1438.1082,0.19482055,3.9120230054281455,11.197657582004346,-11.605104777836214,43.365574,4.173025,1.1236055,6.367969306185842,3.0060034,-3.911973,1000.0,1.4029740998521447,-3.911973,1000000,-3.9119723,1.303441,-0.705645,0.6263947,1744.2477,1000,0.30990335,120965.41451411042,0.0,0.34862393,1000.0,-0.83092546
1773.5077,12.396102664123582,1656.157,-2.28378,-0.14781241,-0.4382954,3.9102318,0.32695475,1642.3895,1964,48.89228976889753,1470.0435,7.626538e-05,0.0,1963,12.396102664123582,1000,0.971319,-0.36988086,-0.015418404,48.695423,7.1525574e-07,0.8871731869876385,0.22136398,1.1006016,1479.5997,0.18953687,3.9120230054281455,12.396102664123582,-10.698730442702903,49.296047,4.3723145,0.9719016,6.226058307103813,2.9406538,-3.911973,1000.0,1.3040170231834054,-3.911973,1000000,-3.9119723,2.1463585,-0.5286063,0.4847353,1755.884,1000,0.3074415,120973.897520978,0.0,0.3419055,1000.0,-0.7551646
1774.1864,8.696096997840845,1661.6772,-1.6577759,-0.1464808,3.5635507,3.9119725,0.34070942,1649.7034,1965,48.89228976889753,1553.9885,7.83554e-05,0.0,1964,8.696096997840845,1000,0.87502885,-0.35185456,-0.0068888143,36.71982,7.1525574e-07,0.8623816529288888,0.22926515,1.1070809,1569.5713,0.20063062,3.9120230054281455,8.696096997840845,-13.95560085514921,36.75218,4.0594277,1.0320133,6.033355199731886,3.036944,-3.911973,1000.0,1.3774927770718932,-3.911973,1000000,-3.9119723,1.2946992,-0.5552749,0.5536749,1763.2604,1000,0.30814612,120982.32671725284,0.0,0.34804696,1000.0,-0.80318946
1789.1375,9.676999519785564,1659.8115,-1.6935587,-0.14600341,0.95006645,3.911973,0.33581793,1646.605,1966,48.89228976889753,1521.791,7.949694e-05,0.0,1965,9.676999519785564,1000,0.94475025,-0.3555476,-0.00393199,44.234924,7.1525574e-07,0.911017082631588,0.22035527,0.8875064,1533.822,0.20193909,3.9120230054281455,9.676999519785564,32.29783482753744,44.189312,2.3226862,1.0814483,6.29038246627897,2.967223,-3.911973,1000.0,1.560492880642414,-3.911973,1000000,-3.9119723,1.308639,-0.81068254,0.67124516,1771.4761,1000,0.31125876,120990.92259632703,0.0,0.3732144,1000.0,-0.79047865
1751.2754,8.842605530616265,1655.0623,-1.6050396,-0.14504555,-2.0519238,3.9109557,0.3292363,1640.5701,1967,48.89228976889753,1481.376,7.53968e-05,0.0,1966,8.842605530616265,1000,0.8948982,-0.3853666,-0.028802175,48.013428,7.1525574e-07,0.9280401589348912,0.2280625,0.7768978,1496.8771,0.19119072,3.9120230054281455,8.842605530616265,33.06074851528134,47.693935,1.4759784,1.066569,6.437974138185382,3.0170746,-3.911973,1000.0,1.413445845246315,-3.911973,1000000,-3.9119723,0.7036525,-0.601031,0.57884175,1741.563,1000,0.3039275,120999.76041686535,0.0,0.33716258,1000.0,-0.7588452
1780.0674,12.274193652744549,1667.5728,-0.9846301,-0.14333743,-0.17390752,3.911973,0.33015665,1654.2661,1968,48.89228976889753,1540.4304,7.335682e-05,0.0,1967,12.274193652744549,1000,0.9126408,-0.41870257,-0.018262126,41.19998,7.1525574e-07,0.9259475003927946,0.20799637,0.74559474,1548.321,0.17570631,3.9120230054281455,12.274193652744549,-4.383922724737118,41.778408,1.5912979,1.0265654,6.452971019782126,2.9993324,-3.911973,1000.0,1.4913043659180403,-3.911973,1000000,-3.9119723,1.0180821,-0.5017938,0.497756,1766.3278,1000,0.30815873,121008.49742334522,0.0,0.35407868,1000.0,-0.7583537
1760.0405,12.900904659452282,1662.7258,-1.7576861,-0.14520307,4.173041,3.9096358,0.32376668,1650.851,1969,48.89228976889753,1475.681,7.398728e-05,0.0,1968,12.900904659452282,1000,0.8388456,-0.38631114,-0.008865947,47.204193,7.1525574e-07,0.9320831038057804,0.21749862,0.8089697,1485.0226,0.17935054,3.9120230054281455,12.900904659452282,25.504765432948084,46.84902,3.537202,1.0336628,6.427056465297937,3.0731273,-3.911973,1000.0,1.3627637373283505,-3.911973,1000000,-3.9119723,1.4097946,-0.60537624,0.604844,1749.3535,1000,0.30764493,121017.51211812999,0.0,0.36212343,1000.0,-0.7557976
1752.9633,16.936176415226083,1658.8428,-0.04511261,-0.14735988,-1.944625,3.9106128,0.3333073,1644.6975,1970,48.89228976889753,1458.0568,7.7364966e-05,0.0,1969,16.936176415226083,1000,0.91643584,-0.38589263,-0.021082586,47.136246,7.1525574e-07,0.927033469080925,0.22186796,0.82003474,1468.0848,0.19569683,3.9120230054281455,16.936176415226083,-1.5917527453345928,47.218018,2.4844406,0.9548778,6.401731109246612,2.9955373,-3.911973,1000.0,1.6856632232666016,-3.911973,1000000,-3.9119723,1.477139,-0.59195155,0.63397074,1744.9491,1000,0.30703953,121026.23845826928,0.0,0.34925652,1000.0,-0.7802942
1761.4484,14.19909750205348,1665.4955,-0.5480795,-0.15104185,4.488977,3.910853,0.32524067,1653.5359,1971,48.89228976889753,1521.3187,7.466178e-05,0.0,1970,14.19909750205348,1000,0.7432579,-0.36358088,0.016322657,37.421062,7.1525574e-07,0.9425253979861736,0.21898729,0.73203766,1536.1029,0.17822291,3.9120230054281455,14.19909750205348,41.0463083586049,37.539112,3.234665,0.8490254,6.478350890800357,3.168715,-3.911973,1000.0,1.4120414583012462,-3.911973,1000000,-3.9119723,1.3046681,-0.51074153,0.58249354,1749.6312,1000,0.30737612,121583.8612873694,0.0,0.33860645,1000.0,-0.7956475
1786.0803,18.47763693049395,1659.1914,-1.8735743,-0.14929816,-0.41248718,3.9102855,0.33611727,1645.4188,1972,48.89228976889753,1487.0325,7.763342e-05,0.0,1971,18.47763693049395,1000,0.80600226,-0.3698358,-0.0061619445,47.981205,7.1525574e-07,0.8640907192602754,0.22127691,0.8014829,1498.2946,0.19264407,3.9120230054281455,18.47763693049395,11.295715124518612,48.616604,1.9973452,0.9973396,6.100794451311231,3.1059709,-3.911973,1000.0,550.2149195540696,-3.911973,1000000,-3.9119723,1.5226116,-0.7315164,0.7404281,1770.8972,1000,0.3095596,121592.37267542258,0.0,0.34408444,1000.0,-0.90232575
1773.4403,11.135692224652463,1667.1643,-0.35048056,-0.1471774,-1.8890058,3.911973,0.32197,1652.4163,1973,48.89228976889753,1501.3207,7.253856e-05,0.0,1972,11.135692224652463,1000,0.7342947,-0.37236005,0.004953384,42.988476,7.1525574e-07,0.8689757883548737,0.22505033,0.81218094,1517.8402,0.16847475,3.9120230054281455,11.135692224652463,31.15500190184255,42.663677,2.4325795,0.8417695,6.115327985957265,3.1776783,-3.911973,1000.0,1.5735316155478358,-3.911973,1000000,-3.9119723,1.1579604,-0.45846707,0.5927961,1755.4171,1000,0.30823308,121600.76798126008,0.0,0.34651813,1000.0,-0.76778877
1773.7798,14.464533496149246,1661.0503,-2.6855402,-0.14676842,0.36826843,3.911973,0.33515102,1647.8698,1974,48.89228976889753,1484.7888,7.284875e-05,0.0,1973,14.464533496149246,1000,0.8249378,-0.38392162,-0.01999326,42.325073,7.1525574e-07,0.9798655696213245,0.21375914,0.98124695,1495.4767,0.17420168,3.9120230054281455,14.464533496149246,5.693087318793564,41.435593,1.9182899,0.9549105,6.628239383921027,3.0870352,-3.911973,1000.0,1.4380737598985434,-3.911973,1000000,-3.9119723,1.3952023,-0.63584334,0.5836884,1764.0002,1000,0.3056314,121609.80220719147,0.0,0.5050217,1000.0,-0.75948083
1752.7192,12.43534393129251,1654.0873,-0.6697259,-0.15171084,1.6912527,3.908473,0.3175315,1641.2073,1975,48.89228976889753,1454.9338,7.473909e-05,0.0,1974,12.43534393129251,1000,0.9597219,-0.3668085,-0.0020111622,46.027584,7.1525574e-07,0.9057669937610626,0.21976241,0.7178943,1466.2719,0.17763135,3.9120230054281455,12.43534393129251,6.015460779162738,46.26088,2.0516694,0.9740663,6.3129080114886165,2.952251,-3.911973,1000.0,1.441481870599091,-3.911973,1000000,-3.9119723,1.3506505,-0.49907047,0.4791663,1739.3866,1000,0.3080666,121618.72288525943,0.0,0.34707883,1000.0,-0.7308812
