log_p_z-max,log_p_z-std,gmm-log-sigs-min,gmm-mus-mean,vf-min,policy-reg-loss,qf-min,qf-std,gmm-log-w-max,discriminator_reward-avg,vf-max,z-entropy,vf-std,gmm-log-sigs-std,log_p_z-min,best_single_option_policy/return-max,gmm-log-w-min,best_single_option_policy/episode-length-std,pool-size,time-train,epoch,best_single_option_policy/return-average,vf-loss,gmm-log-sigs-max,best_single_option_policy/episode-length-avg,discriminator_reward-max,vf-avg,gmm-log-sigs-mean,gmm-log-w-std,bellman-error,path-length,gmm-mus-std,time-eval,gmm-log-w-mean,discriminator_reward-std,best_single_option_policy/episode-length-min,gmm-mus-min,qf-avg,discriminator-loss,gmm-mus-max,kl-surrogate-loss,last-path-return,time-total,best_single_option_policy/episode-length-max,log_p_z-avg,time-sample,qf-max,best_single_option_policy/return-std,discriminator_reward-min,episodes,max-path-return,best_single_option_policy/return-min
-3.911973,7.1525574e-07,-1.6773335,0.14515083,249.77391,0.00047643224,250.84335,25.545904,13.044895,3.3416383,409.04517,3.9120230054281455,25.445744,0.44324356,-3.911973,51.193433519894704,-10.0,0.0,736000,6.077426053583622,735,51.193433519894704,0.35792276,1.9618912,1000.0,3.9119656,376.34677,-0.38852912,5.483803,0.3917848,1000.0,0.7644447,1.2596752503886819,-1.9166579,0.984271,1000,-3.105307,376.50336,0.5703349,3.0951235,0.62640226,13.330122230966523,45857.61773893703,1000,-3.9119723,0.8648838456720114,409.0194,0.0,-0.816267,736,57.176658134352294,51.193433519894704
-3.911973,7.1525574e-07,-2.1450233,0.020737017,312.19354,0.00047798513,311.43646,24.855768,17.09529,3.4088788,431.82166,3.9120230054281455,24.766472,0.4282379,-3.911973,48.5984340285583,-10.0,0.0,737000,6.133681559935212,736,48.5984340285583,0.81976163,1.5514109,1000.0,3.9118114,372.66214,-0.34824577,5.5845833,0.602569,1000.0,0.80676967,1.5902977539226413,-1.9093345,0.8148146,1000,-4.1537194,371.4912,0.5030943,3.0004263,-1.6232846,16.33979383151986,45866.132790588774,1000,-3.9119723,0.8919318290427327,430.68634,0.0,0.33270192,737,57.176658134352294,48.5984340285583
-3.911973,7.1525574e-07,-1.6709805,0.029865023,259.19125,0.00044402148,259.83966,26.36603,13.606516,3.4217014,427.96497,3.9120230054281455,26.565125,0.4262132,-3.911973,47.5004844426839,-10.0,0.0,738000,6.300071177072823,737,47.5004844426839,0.35858324,1.117041,1000.0,3.9119074,373.60394,-0.37057236,5.676493,0.4672779,1000.0,0.7537701,1.5005089230835438,-1.9657621,0.9016736,1000,-2.792768,373.2154,0.4902715,3.1107006,-0.25677037,-11.923983281907605,45874.96173634939,1000,-3.9119723,0.9204753711819649,426.00458,0.0,-2.709938,738,57.176658134352294,47.5004844426839
-3.911973,7.1525574e-07,-1.4670064,0.06899056,246.37704,0.0004432486,245.59712,24.227533,13.597774,3.3553686,406.5987,3.9120230054281455,24.153366,0.39438346,-3.911973,51.143583921840715,-10.0,0.0,739000,6.134965654462576,738,51.143583921840715,0.7777636,1.0312961,1000.0,3.9119236,375.8503,-0.37934995,5.4547405,0.5735506,1000.0,0.7630811,1.6116926670074463,-1.9139628,1.0915061,1000,-2.8479977,374.89563,0.55660444,3.7878528,-0.97651196,20.791491618560226,45883.611671604216,1000,-3.9119723,0.87762217130512,405.2272,0.0,-2.6366706,739,57.176658134352294,51.143583921840715
-3.911973,7.1525574e-07,-1.8414626,-0.027813882,257.14145,0.0004896509,257.24335,27.796661,14.007845,3.2521224,476.07486,3.9120230054281455,27.68074,0.41911688,-3.911973,47.84686187375289,-10.0,0.0,740000,6.069737243466079,739,47.84686187375289,0.60342926,1.0695632,1000.0,3.9119728,370.29855,-0.35467076,5.6234913,0.78483874,1000.0,0.8228474,1.6504691047593951,-1.932131,1.1905457,1000,-3.801675,370.3487,0.65985066,4.6810575,0.741973,26.93340979744985,45891.98038115911,1000,-3.9119723,0.8815983170643449,470.76773,0.0,-3.2087064,740,57.176658134352294,47.84686187375289
-3.911973,7.1525574e-07,-1.7937698,-0.058662333,278.82068,0.0006090814,276.3452,28.781261,14.997294,3.3993623,446.81552,3.9120230054281455,28.481459,0.45726717,-3.911973,46.16885945524743,-10.0,0.0,741000,6.145266288891435,740,46.16885945524743,0.62773967,1.9121735,1000.0,3.911973,372.2375,-0.35732833,5.780293,0.57298386,1000.0,0.936987,1.4168060012161732,-1.9693866,0.9802887,1000,-6.9404364,372.3058,0.51261073,2.915064,0.6827041,16.37004590980357,46399.63571665529,1000,-3.9119723,0.8875665720552206,447.97842,0.0,-1.8293767,741,57.176658134352294,46.16885945524743
-3.911973,7.1525574e-07,-1.5660163,0.058387674,252.94182,0.0005172884,252.92903,27.200096,15.177242,3.3089657,419.94293,3.9120230054281455,27.242441,0.4491789,-3.911973,47.798348419554195,-10.0,0.0,742000,6.296285662800074,741,47.798348419554195,0.47179276,1.6891397,1000.0,3.9119716,374.14148,-0.34968227,5.700876,0.710913,1000.0,0.84090924,500.62912366259843,-1.9996996,1.320976,1000,-3.553757,373.2566,0.60300744,3.5059822,-0.9975507,23.265787432036205,46408.4327876959,1000,-3.9119723,0.9000972118228674,417.94696,0.0,-5.1750765,742,57.176658134352294,47.798348419554195
-3.911973,7.1525574e-07,-1.4954098,-0.036328286,315.6318,0.00043725548,315.7613,22.878645,16.16697,3.4433324,421.7231,3.9120230054281455,22.857912,0.41181856,-3.911973,41.992945572920185,-10.0,0.0,743000,6.153367230668664,742,41.992945572920185,0.47152382,1.2233691,1000.0,3.911963,375.03168,-0.35955536,5.7009177,0.45443556,1000.0,0.7578367,1.6069590505212545,-1.9529079,0.9238406,1000,-3.7871072,374.40042,0.46864063,2.6564746,-0.6548198,-2.339107781120625,46416.885263246484,1000,-3.9119723,0.8902420410886407,421.0809,0.0,-2.4578753,743,57.176658134352294,41.992945572920185
-3.911973,7.1525574e-07,-1.9728951,0.062148005,249.93138,0.0005045595,250.45348,27.81633,15.029284,3.4499254,483.89334,3.9120230054281455,28.039148,0.41991505,-3.911973,32.16610002164398,-10.0,0.0,744000,6.254053010605276,743,32.16610002164398,0.49818528,0.9731961,1000.0,3.911973,376.05344,-0.35301226,5.5861053,0.3943436,1000.0,0.83923197,1.4245881149545312,-1.8529826,0.86230195,1000,-3.416522,375.4764,0.46204764,3.7916114,-0.35515654,25.29859966324844,46425.47590364888,1000,-3.9119723,0.9075231198221445,479.9611,0.0,-1.5216866,744,57.176658134352294,32.16610002164398
-3.911973,7.1525574e-07,-1.6663759,0.006285984,304.85095,0.00050524133,305.288,24.04026,14.599559,3.4603546,445.87534,3.9120230054281455,24.248001,0.42229235,-3.911973,47.94473132110403,-10.0,0.0,745000,6.327691820450127,744,47.94473132110403,0.52389437,0.9643532,1000.0,3.9118888,377.222,-0.3803175,5.403534,0.34624103,1000.0,0.8291385,1.428479254245758,-1.8125303,0.7757463,1000,-3.73177,376.71252,0.4516183,3.248838,-0.45771426,13.868157913756574,46434.2397895921,1000,-3.9119723,0.9258962385356426,443.0107,0.0,-0.20675182,745,57.176658134352294,47.94473132110403
-3.911973,7.1525574e-07,-1.6621456,0.0024886718,293.1072,0.00047894334,291.29242,25.709593,18.197836,3.5648718,483.68402,3.9120230054281455,25.632471,0.42146763,-3.911973,52.14866948625606,-10.0,0.0,746000,6.190402703359723,745,52.14866948625606,0.46634445,1.0731406,1000.0,3.9119532,375.20972,-0.38272876,5.780411,0.25882548,1000.0,0.7960931,1.5231897495687008,-1.9960186,0.61793536,1000,-3.6276433,374.5016,0.347101,2.8412647,-0.34643808,22.266843213374212,46442.87900813855,1000,-3.9119723,0.8866908717900515,482.57986,0.0,0.119362354,746,57.176658134352294,52.14866948625606
-3.911973,7.1525574e-07,-1.7319025,-0.0015802458,314.66705,0.00052849494,314.01965,22.234816,15.996152,3.3700075,428.48828,3.9120230054281455,22.109324,0.4280414,-3.911973,38.64377704140978,-10.0,0.0,747000,6.134190056473017,746,38.64377704140978,0.7093148,1.0550367,1000.0,3.911973,380.685,-0.34078017,5.523377,0.5369412,1000.0,0.8704233,1.5690705329179764,-1.9465585,0.96567756,1000,-3.263896,379.7329,0.5419656,4.1243124,-0.9301542,-26.325142276736596,46451.23543435242,1000,-3.9119723,0.8987458338961005,423.8147,0.0,-0.74183846,747,57.176658134352294,38.64377704140978
-3.911973,7.1525574e-07,-1.5678959,0.053402476,242.20749,0.00049885735,241.7976,29.753357,22.35078,3.3378763,411.2625,3.9120230054281455,29.520628,0.42937723,-3.911973,38.39356939784567,-10.0,0.0,748000,6.071578874252737,747,38.39356939784567,0.5479357,1.8918025,1000.0,3.911973,371.89496,-0.3799013,5.682569,0.40474498,1000.0,0.8161943,1.3227122835814953,-1.893683,1.0468001,1000,-3.2179022,370.97894,0.57409674,3.3707879,-0.9091059,-14.151771389914606,46459.78976979572,1000,-3.9119723,0.866274531930685,410.02942,0.0,-3.0016842,748,57.176658134352294,38.39356939784567
-3.911973,7.1525574e-07,-1.726892,0.011837692,287.24384,0.00053231814,288.01535,26.27399,18.448568,3.248197,409.45847,3.9120230054281455,26.178642,0.44936165,-3.911973,40.322696162887304,-10.0,0.0,749000,6.177670300938189,748,40.322696162887304,0.46957034,1.335503,1000.0,3.9118922,373.08737,-0.3446425,5.885005,0.3294721,1000.0,0.8624336,1.627743593417108,-1.9177012,1.1600174,1000,-4.757535,373.2251,0.66377574,3.1826258,0.4442399,17.1998890177694,46468.38659960311,1000,-3.9119723,0.8706175731495023,409.17563,0.0,-3.0836601,749,57.176658134352294,40.322696162887304
-3.911973,7.1525574e-07,-1.8930484,-0.051365826,300.45114,0.00057336467,300.4451,27.222723,17.371614,3.3830612,419.27417,3.9120230054281455,27.254896,0.43654412,-3.911973,43.36056347691117,-10.0,0.0,750000,6.084529890678823,749,43.36056347691117,0.9657928,1.8118329,1000.0,3.9119725,374.19577,-0.3271959,5.8452883,0.380691,1000.0,0.92003417,1.562681864015758,-1.9443886,0.86225724,1000,-3.9089603,373.14362,0.5289118,7.9962816,-1.282656,25.35798137165533,46476.62252748478,1000,-3.9119723,0.8865781789645553,416.45236,0.0,-0.5370636,750,57.176658134352294,43.36056347691117
-3.911973,7.1525574e-07,-1.7958375,0.018302873,290.40555,0.0004904166,289.84277,24.881372,12.073135,3.4172606,442.4847,3.9120230054281455,24.80193,0.4276887,-3.911973,46.59586862026463,-10.0,0.0,751000,6.1813994608819485,750,46.59586862026463,0.57800186,1.2084228,1000.0,3.9119723,375.22946,-0.36687934,5.5982137,0.40330145,1000.0,0.814236,1.2618929194286466,-1.9116969,0.9039128,1000,-5.0195613,374.69586,0.49471226,2.503745,-0.32518384,14.139716436342024,46974.73378498666,1000,-3.9119723,0.8821406299248338,442.22787,0.0,-0.98338604,751,57.176658134352294,46.59586862026463
-3.911973,7.1525574e-07,-1.7605982,-0.018880516,287.97205,0.00050561357,286.94775,24.164646,16.838709,3.4289842,434.91437,3.9120230054281455,24.472715,0.45340765,-3.911973,47.5611574890257,-10.0,0.0,752000,6.273825426585972,751,47.5611574890257,0.63933694,2.0,1000.0,3.911973,377.3781,-0.33484578,5.574743,0.31082743,1000.0,0.8325685,491.05593184381723,-1.8723577,0.85977405,1000,-4.025618,376.75293,0.4829888,3.4428823,-0.43101653,8.23489007202591,46983.32157971617,1000,-3.9119723,0.8534712698310614,434.1304,0.0,-1.9295573,752,57.176658134352294,47.5611574890257
-3.911973,7.1525574e-07,-1.6869397,-0.04290218,288.00003,0.000550186,286.37997,29.41198,18.515554,3.2528615,448.29166,3.9120230054281455,29.214544,0.46065807,-3.911973,50.9353420358547,-10.0,0.0,753000,6.20611391402781,752,50.9353420358547,0.54435766,1.8444881,1000.0,3.911908,373.88364,-0.37973583,5.8831816,0.64876163,1000.0,0.8614676,1.4699762500822544,-1.9502351,1.2760936,1000,-5.1183887,372.94,0.6591114,3.9210544,-0.7564199,29.17853528683725,46991.78803114686,1000,-3.9119723,0.8814481943845749,445.91418,0.0,-6.3751163,753,57.176658134352294,50.9353420358547
-3.911973,7.1525574e-07,-2.292128,0.030155921,295.98282,0.00051086064,295.54037,28.12353,14.103777,3.2378511,441.27557,3.9120230054281455,28.082727,0.44956502,-3.911973,50.577087030082595,-10.0,0.0,754000,6.1439655143767595,753,50.577087030082595,0.60294974,1.0701275,1000.0,3.911973,370.37134,-0.38412097,5.8220305,0.6375233,1000.0,0.81924003,1.3794125579297543,-1.8893642,1.3170336,1000,-3.4917753,369.4364,0.674122,3.798286,-0.7425518,32.86274960357807,47000.28869024385,1000,-3.9119723,0.8740061745047569,439.8478,0.0,-5.8917074,754,57.176658134352294,50.577087030082595
-3.911973,7.1525574e-07,-1.6854919,-0.062886134,288.17007,0.0005171522,288.78488,25.573416,16.328367,3.2672725,410.7032,3.9120230054281455,25.499872,0.45088276,-3.911973,49.3760095069185,-10.0,0.0,755000,6.269819751381874,754,49.3760095069185,0.62803197,1.7990953,1000.0,3.9119678,376.01978,-0.3356554,5.8582816,0.49956065,1000.0,0.84521574,1.4924611784517765,-1.9696141,1.2542027,1000,-5.733971,375.13797,0.6447004,2.5239902,-0.7787483,28.582650575343113,47008.738325834274,1000,-3.9119723,0.8984691966325045,409.35263,0.0,-2.4008188,755,57.176658134352294,49.3760095069185
-3.911973,7.1525574e-07,-3.447833,-0.031267438,304.01147,0.0005851586,304.52625,23.815422,19.162418,3.2682583,442.88956,3.9120230054281455,23.99139,0.46370828,-3.911973,45.90295158969859,-10.0,0.0,756000,6.13706801366061,755,45.90295158969859,0.4922405,1.9544415,1000.0,3.9119718,370.61465,-0.3611446,5.4819403,0.35392827,1000.0,0.90768313,1.2923561027273536,-1.7852921,1.0732801,1000,-11.44956,370.10248,0.64371467,7.069036,-0.14097437,-8.417109224773947,47017.33755098842,1000,-3.9119723,0.8678985014557838,441.15292,0.0,-2.5008292,756,57.176658134352294,45.90295158969859
-3.911973,7.1525574e-07,-1.6894139,-0.02070449,296.81604,0.0004786065,296.27798,22.520271,15.654747,3.457578,412.4239,3.9120230054281455,22.646059,0.43274432,-3.911973,50.129088805924155,-10.0,0.0,757000,6.128088750876486,756,50.129088805924155,0.6840977,2.0,1000.0,3.911954,376.08105,-0.35740763,5.800144,0.476861,1000.0,0.80110955,1.600697660818696,-1.90584,0.9599984,1000,-5.390467,376.4988,0.45439503,3.1658626,1.1364136,18.944341072619466,47025.85039884783,1000,-3.9119723,0.8676915867254138,411.28052,0.0,-3.9992933,757,57.176658134352294,50.129088805924155
-3.911973,7.1525574e-07,-1.6960278,0.013616704,246.22865,0.0005079723,238.86617,28.061602,14.9343815,3.2966595,409.2726,3.9120230054281455,27.671824,0.422893,-3.911973,47.053083410122355,-10.0,0.0,758000,6.051462423987687,757,47.053083410122355,0.5325701,1.0471916,1000.0,3.9119694,372.6422,-0.3537867,5.499242,0.43563724,1000.0,0.84365606,1.5177026418969035,-1.7960205,0.9883787,1000,-2.7717688,372.38348,0.6153133,3.5366757,0.06467452,17.33271812820292,47034.237859854475,1000,-3.9119723,0.8479465488344431,409.463,0.0,-1.0194302,758,57.176658134352294,47.053083410122355
-3.911973,7.1525574e-07,-1.5749836,-0.03228444,246.93378,0.00054344314,246.08282,27.612585,19.854927,3.3604617,421.94904,3.9120230054281455,27.723577,0.42520562,-3.911973,49.59132908271812,-10.0,0.0,759000,6.188166773878038,758,49.59132908271812,0.52267754,1.5191544,1000.0,3.911972,372.50195,-0.34484455,5.4870243,0.45144704,1000.0,0.88663757,1.4966212576255202,-1.7913449,0.8970594,1000,-5.4773784,372.23126,0.5515114,4.385987,0.1864894,14.360205318305765,47042.76190094184,1000,-3.9119723,0.8673568572849035,424.39404,0.0,-0.0825305,759,57.176658134352294,49.59132908271812
-3.911973,7.1525574e-07,-1.6933119,-0.03611337,273.48712,0.00047967382,276.679,25.337427,14.397967,3.267566,405.48166,3.9120230054281455,25.329666,0.41324905,-3.911973,45.60041036569809,-10.0,0.0,760000,6.134618223644793,759,45.60041036569809,0.43395537,1.3295951,1000.0,3.9117968,371.7694,-0.36942026,5.495916,0.39994782,1000.0,0.80672014,1.4734214879572392,-1.8246028,1.1451255,1000,-3.1024685,371.85608,0.6444069,3.9299445,0.64839256,16.90269243898505,47051.22489363048,1000,-3.9119723,0.8559181932359934,406.39426,0.0,-1.8057013,760,57.176658134352294,45.60041036569809
-3.911973,7.1525574e-07,-2.2743938,-0.10215461,232.0859,0.00050924125,232.84142,28.242634,17.058155,3.2918167,411.34476,3.9120230054281455,28.251055,0.42771867,-3.911973,52.77750040236984,-10.0,0.0,761000,6.172498618252575,760,52.77750040236984,0.44352296,1.2917519,1000.0,3.9119716,372.41376,-0.35292763,5.560968,0.5214843,1000.0,0.836986,1.48649160284549,-1.8390651,1.0805881,1000,-3.2187915,371.78436,0.6201561,3.0825527,-0.44434744,-8.836344342923796,47536.70525070373,1000,-3.9119723,0.8799397340044379,410.66196,0.0,-3.2064018,761,57.176658134352294,52.77750040236984
-3.911973,7.1525574e-07,-1.6069721,0.05001054,293.07867,0.00049517804,292.5255,24.223097,15.2970915,3.406475,417.876,3.9120230054281455,24.095541,0.39917102,-3.911973,48.56284646297357,-10.0,0.0,762000,6.443244305439293,761,48.56284646297357,0.30568764,1.7622666,1000.0,3.9119697,376.46198,-0.378854,5.2255974,0.2836985,1000.0,0.8276394,478.4292899835855,-1.746706,0.9785769,1000,-4.940189,376.5203,0.5054977,2.9562798,0.5442428,15.816343474108388,47545.60558723193,1000,-3.9119723,0.9417543457821012,416.75198,0.0,-0.9713111,762,57.176658134352294,48.56284646297357
-3.911973,7.1525574e-07,-2.7284431,0.13206361,243.97702,0.0005432676,245.75679,26.052032,26.282244,3.3984773,407.76224,3.9120230054281455,25.877934,0.4256981,-3.911973,47.95498143035852,-10.0,0.0,763000,5.983117048628628,762,47.95498143035852,0.4437551,2.0,1000.0,3.9119718,375.68326,-0.39127272,5.519881,0.29106712,1000.0,0.85719377,1.53488833270967,-1.7797787,0.8858177,1000,-4.13995,375.1942,0.51349556,8.92565,-0.5552192,3.2034520799372546,47554.08888541162,1000,-3.9119723,0.9189032427966595,407.75183,0.0,-1.5215735,763,57.176658134352294,47.95498143035852
-3.911973,7.1525574e-07,-2.7829804,0.00843066,298.0516,0.00046140747,296.64536,24.877167,18.035694,3.426866,406.63022,3.9120230054281455,24.841715,0.4285775,-3.911973,50.11084745240467,-10.0,0.0,764000,6.6660609524697065,763,50.11084745240467,0.48881653,1.3050182,1000.0,3.911972,372.95898,-0.32339776,5.791113,0.33551684,1000.0,0.7965419,1.5887931073084474,-1.8868575,0.83078885,1000,-3.6816537,372.06305,0.4851071,2.9063072,-0.86779785,-7.36262447719576,47563.16903150827,1000,-3.9119723,0.974604862742126,405.4565,0.0,-2.108757,764,57.176658134352294,50.11084745240467
-3.911973,7.1525574e-07,-1.6540357,-0.006270604,302.92844,0.00046437804,303.22583,23.317179,18.847,3.5017285,434.02728,3.9120230054281455,23.400555,0.42869553,-3.911973,51.08867624405421,-10.0,0.0,765000,6.224925085902214,764,51.08867624405421,0.29477137,1.0293612,1000.0,3.9119534,375.5233,-0.3483831,5.6674294,0.27331412,1000.0,0.78966206,1.4490582682192326,-1.8621273,0.6358652,1000,-2.667271,375.3623,0.41024458,2.6756182,0.16972432,22.594556413272826,47571.66062418185,1000,-3.9119723,0.8997261254116893,432.84058,0.0,0.5486703,765,57.176658134352294,51.08867624405421
-3.911973,7.1525574e-07,-1.8293235,-0.08197647,289.37134,0.00059356785,291.46313,25.229124,16.083265,3.264655,414.77338,3.9120230054281455,25.357887,0.4644293,-3.911973,52.6426488308828,-10.0,0.0,766000,6.290831834077835,765,52.6426488308828,0.6154205,2.0,1000.0,3.9119694,375.65576,-0.31313992,5.6903815,0.5531665,1000.0,0.93094796,1.3635625960305333,-1.904912,1.2321601,1000,-9.841735,374.8944,0.6473181,3.777987,-0.4410795,7.482512762902777,47580.4049452804,1000,-3.9119723,0.9623815696686506,413.5659,0.0,-3.2716265,766,57.176658134352294,52.6426488308828
-3.911973,7.1525574e-07,-1.6893884,0.032825176,256.47476,0.0004978924,253.83084,24.567287,19.261848,3.3823438,410.36066,3.9120230054281455,24.50135,0.4274278,-3.911973,51.390787832250915,-10.0,0.0,767000,6.311656663194299,766,51.390787832250915,0.6112929,1.4536823,1000.0,3.9119725,375.73926,-0.3583778,5.6722665,0.58716583,1000.0,0.8267877,1.499478311277926,-1.896682,0.92137855,1000,-3.313069,375.76868,0.5296295,3.157602,0.29944476,34.44060751999024,47588.938840243034,1000,-3.9119723,0.9039097325876355,409.4378,0.0,-0.59801817,767,57.176658134352294,51.390787832250915
-3.911973,7.1525574e-07,-1.7891561,-0.025025966,212.78227,0.00047980895,211.12964,30.02279,15.316544,3.4013872,413.5316,3.9120230054281455,30.043648,0.40339223,-3.911973,48.40273906777726,-10.0,0.0,768000,6.214059263467789,767,48.40273906777726,0.47470865,1.0515829,1000.0,3.9119377,371.49716,-0.3603921,5.675066,0.43377268,1000.0,0.8163233,1.3502093646675348,-2.000106,0.9296712,1000,-3.4811962,370.69708,0.5105856,3.0826375,-0.8309094,16.62698230774621,47597.383783227764,1000,-3.9119723,0.8441399494186044,410.59164,0.0,-1.830514,768,57.176658134352294,48.40273906777726
-3.911973,7.1525574e-07,-1.6736393,-0.061875235,232.3179,0.00048294783,231.13828,29.012041,16.86359,3.253465,459.3053,3.9120230054281455,29.234617,0.42866212,-3.911973,47.35175148964901,-10.0,0.0,769000,5.954027940519154,768,47.35175148964901,0.5913732,1.7126429,1000.0,3.9119635,375.1423,-0.36243778,5.68365,0.6670754,1000.0,0.804335,1.3657436110079288,-1.9323056,1.213856,1000,-2.7392604,374.85907,0.65850794,3.1583962,0.11793431,-1.1618933709526453,47605.6932001682,1000,-3.9119723,0.847539727576077,455.10333,0.0,-3.0946221,769,57.176658134352294,47.35175148964901
-3.911973,7.1525574e-07,-1.6719733,-0.049912512,295.273,0.00046433957,295.10345,25.202385,22.581604,3.3465953,415.67285,3.9120230054281455,25.049908,0.41891792,-3.911973,49.694566437972036,-10.0,0.0,770000,6.187209143303335,769,49.694566437972036,0.33789468,1.5907915,1000.0,3.91197,372.63077,-0.38296294,5.631839,0.42047924,1000.0,0.7771969,1.5248665260151029,-1.8846426,1.0878475,1000,-3.3671613,372.80814,0.5653777,4.1675825,0.5631408,32.74463391945736,47614.27651247475,1000,-3.9119723,0.8559152344241738,416.71307,0.0,-2.8595433,770,57.176658134352294,49.694566437972036
-3.911973,7.1525574e-07,-1.6886296,-0.014342038,309.69592,0.0004849786,309.36694,22.653818,18.582863,3.4872692,417.40536,3.9120230054281455,22.521738,0.4393026,-3.911973,49.46965988313864,-10.0,0.0,771000,6.251820692792535,770,49.46965988313864,0.38623416,1.1711863,1000.0,3.9118667,376.79877,-0.3510124,5.6558924,0.21429978,1000.0,0.8084276,1.5450709434226155,-1.8902528,0.7806084,1000,-3.471262,376.31616,0.42470387,3.1068814,-0.42686373,27.88653580768038,48118.450690075755,1000,-3.9119723,0.8533796956762671,416.64233,0.0,-1.1110296,771,57.176658134352294,49.46965988313864
-3.911973,7.1525574e-07,-2.0197663,-0.036379978,284.90286,0.00072251976,283.69296,24.64777,40.54159,3.3880029,430.69928,3.9120230054281455,24.473558,0.45407167,-3.911973,47.148297724545195,-10.0,0.0,772000,6.123657724820077,771,47.148297724545195,0.38252836,2.0,1000.0,3.9119723,374.85803,-0.36304992,6.038756,0.39279544,1000.0,1.0515367,497.07229035533965,-1.8677344,0.9654366,1000,-8.954212,374.23505,0.5239701,15.179344,-0.26247647,7.2377877625971845,48127.13226120733,1000,-3.9119723,0.8640310242772102,428.28387,0.0,-1.1177249,772,57.176658134352294,47.148297724545195
-3.911973,7.1525574e-07,-1.7108971,0.031873904,277.77667,0.00065489527,276.1107,21.906155,24.074142,3.4288595,405.12186,3.9120230054281455,21.770485,0.42639568,-3.911973,49.92152667178226,-10.0,0.0,773000,6.075562998652458,772,49.92152667178226,0.2744054,2.0,1000.0,3.9119222,376.53455,-0.3454064,5.599888,0.28982043,1000.0,1.0038204,1.7009916510432959,-1.9097025,1.0185418,1000,-7.1065297,376.25357,0.48311347,9.621959,0.040327266,28.53454082820502,48135.48671532795,1000,-3.9119723,0.8754090592265129,404.48782,0.0,-3.914257,773,57.176658134352294,49.92152667178226
-3.911973,7.1525574e-07,-1.6851249,-0.03325655,303.6593,0.00047826034,306.69812,23.534153,15.689764,3.3128467,410.245,3.9120230054281455,23.677546,0.41218907,-3.911973,50.643756409319714,-10.0,0.0,774000,6.087428373284638,773,50.643756409319714,0.7043785,1.1799871,1000.0,3.9119132,371.6578,-0.4128415,5.5762897,0.5923626,1000.0,0.78426814,1.4053166545927525,-1.9243824,1.2388537,1000,-2.8550396,372.04483,0.5991261,3.6545913,0.91229403,17.285902037097046,48143.83399389591,1000,-3.9119723,0.8493259167298675,408.63196,0.0,-5.268078,774,57.176658134352294,50.643756409319714
-3.911973,7.1525574e-07,-1.7871326,-0.06910204,317.70422,0.00046198658,316.08563,22.223963,19.379667,3.3902972,435.89957,3.9120230054281455,22.293633,0.4223799,-3.911973,47.092218271174815,-10.0,0.0,775000,6.140641932375729,774,47.092218271174815,0.5763185,1.1218007,1000.0,3.9119701,375.4446,-0.3697003,5.7460685,0.4768558,1000.0,0.7772482,1.4151293421164155,-1.9249226,0.86890614,1000,-3.6641402,374.83496,0.5216758,2.7849197,-0.6127857,-5.298871090797105,48152.37020164728,1000,-3.9119723,0.8712449539452791,434.52957,0.0,-1.072227,775,57.176658134352294,47.092218271174815
-3.911973,7.1525574e-07,-1.7688463,-0.039124828,302.21487,0.0005987199,301.768,21.09717,19.092161,3.3454401,411.4351,3.9120230054281455,21.00035,0.44028968,-3.911973,45.68101918647017,-10.0,0.0,776000,6.341980502009392,775,45.68101918647017,0.29986668,1.8512089,1000.0,3.9119625,376.51593,-0.316567,5.5194454,0.37246275,1000.0,0.9496523,1.5337366508319974,-1.875057,0.9851633,1000,-3.624601,375.88467,0.56653285,4.3457975,-0.51533985,-6.518606687567992,48161.10784292035,1000,-3.9119723,0.8830361301079392,409.2513,0.0,-2.9509783,776,57.176658134352294,45.68101918647017
-3.911973,7.1525574e-07,-2.4439163,0.05186782,304.96164,0.00045459345,306.33322,24.366962,13.903433,3.3217769,408.86383,3.9120230054281455,24.390646,0.41287747,-3.911973,46.85889460086841,-10.0,0.0,777000,6.106331228278577,776,46.85889460086841,0.4394526,0.95892704,1000.0,3.911971,373.1729,-0.3381977,5.4870424,0.6239541,1000.0,0.7884485,1.5306176282465458,-1.9052377,1.1114601,1000,-4.066843,373.36835,0.59019625,6.937435,0.6279394,16.96772696346399,48169.46541175805,1000,-3.9119723,0.8405958833172917,410.58224,0.0,-3.0885978,777,57.176658134352294,46.85889460086841
-3.911973,7.1525574e-07,-1.6282101,-0.041175507,283.11853,0.00043858693,284.63928,27.656631,18.026367,3.4011264,415.6334,3.9120230054281455,27.562399,0.4161706,-3.911973,48.17200100422403,-10.0,0.0,778000,6.103067044168711,777,48.17200100422403,0.49719808,1.5940564,1000.0,3.911972,371.18942,-0.30157077,5.5812044,0.35973695,1000.0,0.7818795,1.4044149816036224,-1.9320868,0.79699045,1000,-3.1492686,370.5746,0.51084656,2.4007535,-0.463368,19.62406999423551,48177.842808065936,1000,-3.9119723,0.8552076788619161,414.3106,0.0,0.49233174,778,57.176658134352294,48.17200100422403
